               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.037677,            0.017316,           0.0023063,             0.62052,             0.71444,             0.71375,             0.43182,            0.035801,           0.0091005,           0.0026652,           0.0086316,           0.0086316,           0.0086316
                  53,             0.03792,            0.017333,            0.002244,             0.57944,             0.72965,             0.72579,             0.43669,            0.035469,           0.0090841,           0.0026015,           0.0085805,           0.0085805,           0.0085805
                  54,            0.037235,            0.016966,            0.002139,             0.62533,             0.71457,             0.73003,             0.44554,            0.035302,           0.0090403,            0.002635,           0.0085286,           0.0085286,           0.0085286
                  55,            0.037614,            0.017268,           0.0022178,             0.57625,             0.74142,             0.72651,             0.43633,            0.035174,           0.0088805,            0.002609,           0.0084759,           0.0084759,           0.0084759
                  56,            0.037399,            0.017059,           0.0021868,             0.59388,             0.76605,             0.73097,             0.43725,            0.035475,           0.0089631,           0.0024487,           0.0084225,           0.0084225,           0.0084225
                  57,            0.037268,            0.017164,           0.0022258,             0.60646,             0.73708,             0.74037,             0.44581,            0.035092,           0.0088283,             0.00222,           0.0083684,           0.0083684,           0.0083684
                  58,            0.037457,             0.01718,           0.0020826,              0.6139,             0.72143,             0.73751,             0.45148,            0.035002,           0.0088675,           0.0024716,           0.0083136,           0.0083136,           0.0083136
                  59,            0.037031,            0.016775,           0.0020322,             0.62625,             0.75409,             0.75304,             0.45138,            0.035102,           0.0088329,           0.0022901,           0.0082581,           0.0082581,           0.0082581
                  60,            0.037055,            0.016812,           0.0023098,             0.69202,             0.74473,             0.74804,             0.45602,            0.035221,           0.0088256,           0.0021496,           0.0082019,           0.0082019,           0.0082019
                  61,            0.037429,            0.016671,           0.0021307,             0.60829,             0.77553,             0.72979,             0.44034,            0.035005,           0.0089081,           0.0021935,            0.008145,            0.008145,            0.008145
                  62,            0.036973,            0.016683,           0.0019993,             0.63763,             0.74494,             0.73625,             0.45927,            0.035047,           0.0088599,           0.0022831,           0.0080875,           0.0080875,           0.0080875
                  63,            0.036536,            0.016874,           0.0021287,             0.63726,             0.74202,             0.73439,             0.44228,            0.034927,            0.008747,           0.0025759,           0.0080294,           0.0080294,           0.0080294
                  64,            0.036884,            0.016619,           0.0022188,             0.64757,             0.74293,             0.73716,             0.45482,            0.034634,           0.0088084,           0.0022585,           0.0079706,           0.0079706,           0.0079706
                  65,            0.036286,            0.016714,           0.0019996,             0.68059,             0.73506,             0.74259,             0.44082,            0.034506,           0.0087658,           0.0022467,           0.0079112,           0.0079112,           0.0079112
                  66,            0.036527,            0.016519,           0.0020219,             0.64429,              0.7475,             0.72708,             0.44874,            0.034845,           0.0087862,           0.0021791,           0.0078512,           0.0078512,           0.0078512
                  67,            0.036597,            0.016471,           0.0018986,             0.66768,             0.73416,             0.74316,             0.44989,            0.034368,            0.008686,            0.002163,           0.0077907,           0.0077907,           0.0077907
                  68,            0.036536,            0.016452,           0.0021758,             0.67476,             0.73395,             0.74072,             0.45668,            0.034342,           0.0086743,           0.0020678,           0.0077296,           0.0077296,           0.0077296
                  69,            0.036659,            0.016204,           0.0019121,             0.64103,             0.72536,             0.74936,             0.45296,            0.034414,            0.008682,             0.00225,           0.0076679,           0.0076679,           0.0076679
                  70,             0.03629,            0.016603,           0.0019991,             0.66677,              0.7542,             0.75909,             0.45777,            0.034293,           0.0086639,           0.0022043,           0.0076057,           0.0076057,           0.0076057
                  71,            0.036234,            0.016153,           0.0017973,             0.67319,             0.72277,             0.74411,             0.44878,            0.034243,           0.0086749,           0.0023016,            0.007543,            0.007543,            0.007543
                  72,            0.036175,            0.016477,           0.0019557,             0.64682,             0.76735,             0.74623,             0.45444,            0.034259,           0.0086047,           0.0023235,           0.0074797,           0.0074797,           0.0074797
                  73,            0.036172,            0.016235,           0.0018749,             0.69001,             0.71146,             0.73519,             0.44652,            0.034235,           0.0085745,           0.0021263,            0.007416,            0.007416,            0.007416
                  74,            0.035974,            0.016286,           0.0020286,             0.67276,             0.73592,             0.72454,             0.43249,            0.034358,            0.008593,           0.0022028,           0.0073518,           0.0073518,           0.0073518
                  75,             0.03603,            0.016386,           0.0018577,             0.66677,             0.74082,             0.73669,             0.45162,            0.033762,           0.0085428,           0.0022028,           0.0072872,           0.0072872,           0.0072872
                  76,            0.035578,            0.016169,           0.0018001,             0.71372,             0.70251,             0.74652,             0.46574,            0.033844,           0.0085673,           0.0022269,           0.0072221,           0.0072221,           0.0072221
                  77,            0.035793,            0.016218,           0.0017561,              0.7215,             0.74536,              0.7616,             0.46788,            0.033618,           0.0085585,           0.0022108,           0.0071566,           0.0071566,           0.0071566
                  78,            0.035542,            0.016163,            0.001787,             0.70135,             0.75263,             0.75017,             0.47214,            0.033662,            0.008536,           0.0020569,           0.0070906,           0.0070906,           0.0070906
                  79,            0.035581,            0.016224,           0.0019641,              0.7146,             0.75059,             0.75699,             0.46911,            0.033552,           0.0085516,           0.0020889,           0.0070243,           0.0070243,           0.0070243
                  80,            0.035418,            0.016225,            0.001756,             0.73827,             0.72585,             0.76644,             0.47073,            0.033383,           0.0084836,           0.0020964,           0.0069576,           0.0069576,           0.0069576
                  81,            0.035502,            0.015992,           0.0017868,             0.69621,              0.7459,             0.74816,             0.46608,            0.033457,           0.0085662,           0.0020887,           0.0068906,           0.0068906,           0.0068906
                  82,            0.035423,            0.015831,           0.0016966,             0.73825,             0.74236,             0.77435,             0.47897,            0.033226,           0.0084342,           0.0021919,           0.0068232,           0.0068232,           0.0068232
                  83,            0.035506,            0.016094,            0.001818,             0.76579,             0.71583,             0.76503,              0.4846,            0.033355,           0.0084387,           0.0019806,           0.0067555,           0.0067555,           0.0067555
                  84,            0.035446,            0.016346,           0.0018069,             0.69543,             0.78565,             0.76053,             0.47406,            0.033483,           0.0084525,           0.0017678,           0.0066874,           0.0066874,           0.0066874
                  85,            0.034986,            0.016016,           0.0018367,             0.75252,             0.76164,             0.76482,             0.49128,            0.033364,           0.0084067,           0.0018124,           0.0066191,           0.0066191,           0.0066191
                  86,            0.035202,            0.016202,           0.0019647,             0.74952,             0.75129,             0.76869,             0.49006,            0.033232,           0.0084087,           0.0019716,           0.0065505,           0.0065505,           0.0065505
                  87,            0.035133,            0.016023,           0.0016518,              0.7598,             0.75622,              0.7564,             0.47401,            0.033287,           0.0084231,           0.0020685,           0.0064816,           0.0064816,           0.0064816
                  88,            0.034824,            0.016124,           0.0015888,             0.74917,             0.73593,             0.75211,             0.47638,              0.0332,           0.0084135,           0.0019842,           0.0064125,           0.0064125,           0.0064125
                  89,            0.034433,            0.015897,           0.0015448,             0.75687,             0.74579,             0.76886,             0.48361,            0.033317,           0.0083677,           0.0019371,           0.0063432,           0.0063432,           0.0063432
                  90,             0.03458,            0.015649,           0.0015393,             0.75161,             0.72901,             0.76931,             0.49033,             0.03313,           0.0083637,           0.0019527,           0.0062737,           0.0062737,           0.0062737
                  91,            0.034649,             0.01563,            0.001652,             0.73064,             0.72083,             0.76481,             0.48693,            0.033019,           0.0084044,           0.0019723,            0.006204,            0.006204,            0.006204
                  92,            0.035132,            0.015928,           0.0016169,             0.68436,             0.80628,             0.77144,             0.49304,             0.03287,           0.0083293,           0.0020228,           0.0061341,           0.0061341,           0.0061341
                  93,            0.034297,            0.015786,           0.0015035,             0.70487,             0.74587,             0.77094,              0.4988,            0.032756,           0.0083287,           0.0020976,            0.006064,            0.006064,            0.006064
                  94,            0.034625,            0.015566,           0.0016656,             0.72892,             0.75318,             0.77067,             0.50142,            0.032979,           0.0083252,           0.0020773,           0.0059938,           0.0059938,           0.0059938
                  95,             0.03419,             0.01552,           0.0015493,             0.74901,             0.75016,             0.76433,             0.50051,             0.03302,           0.0082901,           0.0020567,           0.0059235,           0.0059235,           0.0059235
                  96,            0.033904,            0.015579,           0.0014918,             0.71959,             0.75636,             0.76707,             0.49517,            0.032856,           0.0082712,           0.0020261,           0.0058531,           0.0058531,           0.0058531
                  97,            0.034405,            0.015611,           0.0016919,              0.6828,             0.78365,             0.76733,             0.50262,            0.032848,           0.0082798,           0.0021708,           0.0057826,           0.0057826,           0.0057826
                  98,            0.034137,             0.01536,           0.0016357,              0.6975,              0.7705,             0.76721,             0.49351,            0.032721,           0.0082842,           0.0021449,            0.005712,            0.005712,            0.005712
                  99,            0.033977,            0.015457,           0.0015091,             0.68381,             0.78784,             0.76464,             0.49491,             0.03263,           0.0082839,           0.0021548,           0.0056413,           0.0056413,           0.0056413
                 100,            0.033851,            0.015483,           0.0015527,             0.72441,             0.76769,             0.77854,             0.49399,            0.032539,           0.0082131,           0.0022125,           0.0055707,           0.0055707,           0.0055707
                 101,             0.03397,            0.015606,           0.0014104,             0.75212,             0.78476,             0.78108,             0.49749,            0.032458,           0.0082117,           0.0020698,              0.0055,              0.0055,              0.0055
                 102,            0.033635,            0.015189,           0.0013204,              0.7229,             0.78448,             0.77433,             0.49102,            0.032346,           0.0082127,           0.0021282,           0.0054293,           0.0054293,           0.0054293
                 103,            0.033356,             0.01524,           0.0013748,             0.76629,             0.76262,             0.79003,             0.50089,            0.032276,           0.0081711,           0.0020662,           0.0053587,           0.0053587,           0.0053587
                 104,            0.033827,              0.0153,           0.0015791,             0.73667,               0.783,             0.78453,             0.50154,            0.032242,            0.008185,           0.0020737,            0.005288,            0.005288,            0.005288
                 105,            0.033595,            0.015353,           0.0014076,             0.74055,             0.76637,             0.77495,             0.50284,            0.032144,           0.0082113,           0.0020407,           0.0052174,           0.0052174,           0.0052174
                 106,            0.033442,            0.015551,           0.0015095,             0.73594,             0.75663,             0.77575,             0.50365,            0.032134,            0.008174,           0.0020051,           0.0051469,           0.0051469,           0.0051469
                 107,            0.033128,            0.015083,           0.0014907,             0.75083,             0.78112,             0.78409,             0.50709,            0.032179,           0.0081549,           0.0020113,           0.0050765,           0.0050765,           0.0050765
                 108,            0.033158,             0.01523,           0.0015684,             0.74125,             0.78831,             0.78237,             0.51185,            0.032214,           0.0081621,           0.0020832,           0.0050062,           0.0050062,           0.0050062
                 109,             0.03299,            0.015325,           0.0015087,             0.73445,             0.79345,             0.78227,             0.51193,            0.032122,           0.0081243,           0.0019943,            0.004936,            0.004936,            0.004936
                 110,            0.033056,            0.015246,           0.0014007,             0.74979,             0.75803,             0.78277,             0.51089,            0.032122,           0.0081309,           0.0019025,           0.0048659,           0.0048659,           0.0048659
                 111,            0.033306,            0.015203,            0.001416,             0.77378,             0.75335,             0.78481,             0.51005,            0.032124,           0.0081391,           0.0018421,            0.004796,            0.004796,            0.004796
                 112,            0.032981,            0.014955,           0.0014092,             0.76947,             0.74755,             0.78164,             0.51008,            0.032051,            0.008142,           0.0018244,           0.0047263,           0.0047263,           0.0047263
                 113,            0.033341,            0.015192,           0.0014536,             0.77477,             0.76438,              0.7889,             0.51667,            0.032055,           0.0081309,           0.0017985,           0.0046568,           0.0046568,           0.0046568
                 114,            0.032768,            0.014963,            0.001449,             0.77609,             0.76807,             0.79594,             0.51654,            0.032019,            0.008129,            0.001831,           0.0045875,           0.0045875,           0.0045875
                 115,            0.032526,            0.014971,           0.0014747,             0.75917,             0.77159,             0.78898,             0.51581,            0.031927,           0.0081127,           0.0018119,           0.0045184,           0.0045184,           0.0045184
                 116,            0.032456,            0.014996,           0.0013225,             0.76314,             0.78045,             0.79497,             0.51652,            0.031911,             0.00808,           0.0018161,           0.0044495,           0.0044495,           0.0044495
                 117,            0.032416,            0.014997,           0.0014782,             0.73712,             0.78487,             0.79306,             0.51693,            0.031883,            0.008078,           0.0017715,           0.0043809,           0.0043809,           0.0043809
                 118,            0.032567,            0.015185,           0.0012382,             0.74475,             0.78099,             0.79142,              0.5121,             0.03185,           0.0080742,           0.0017777,           0.0043126,           0.0043126,           0.0043126
                 119,            0.032249,            0.014993,           0.0013218,             0.74068,             0.76912,             0.78599,             0.51542,            0.031845,           0.0080612,           0.0018039,           0.0042445,           0.0042445,           0.0042445
                 120,            0.032331,            0.014916,           0.0012306,             0.74653,             0.75605,             0.79119,             0.51878,            0.031748,            0.008057,           0.0017957,           0.0041768,           0.0041768,           0.0041768
                 121,            0.032152,            0.014757,           0.0013436,             0.73839,             0.77977,             0.79373,             0.52268,            0.031693,           0.0080518,           0.0018052,           0.0041094,           0.0041094,           0.0041094
                 122,            0.032119,             0.01486,           0.0012748,             0.75402,              0.7626,             0.79932,             0.52558,            0.031639,             0.00803,           0.0018264,           0.0040424,           0.0040424,           0.0040424
                 123,            0.032142,            0.014963,           0.0012671,             0.73879,             0.77488,             0.79857,              0.5269,            0.031568,           0.0080224,           0.0018354,           0.0039757,           0.0039757,           0.0039757
                 124,            0.032372,            0.014938,           0.0014481,              0.7263,             0.79188,             0.80173,             0.52542,            0.031512,           0.0080271,           0.0018337,           0.0039094,           0.0039094,           0.0039094
                 125,            0.031759,            0.014771,           0.0011516,             0.72701,             0.78556,             0.80112,              0.5228,            0.031458,           0.0080179,            0.001852,           0.0038434,           0.0038434,           0.0038434
                 126,            0.031899,            0.014769,           0.0010885,             0.72458,              0.7871,             0.79453,             0.52145,            0.031406,           0.0080087,           0.0018334,           0.0037779,           0.0037779,           0.0037779
                 127,            0.031888,            0.014691,            0.001327,             0.72771,             0.79621,             0.79494,             0.52072,            0.031401,           0.0079926,            0.001821,           0.0037128,           0.0037128,           0.0037128
                 128,            0.031742,            0.014888,           0.0011171,             0.73462,             0.79752,             0.80454,             0.52213,            0.031401,            0.007983,           0.0018247,           0.0036482,           0.0036482,           0.0036482
                 129,            0.031574,            0.014722,           0.0012342,             0.72751,             0.79201,             0.79221,             0.52348,            0.031364,            0.007979,            0.001801,            0.003584,            0.003584,            0.003584
                 130,            0.031474,            0.014575,           0.0011487,             0.73212,             0.79698,             0.80299,              0.5252,            0.031324,           0.0079714,           0.0017864,           0.0035203,           0.0035203,           0.0035203
                 131,            0.031546,            0.014805,           0.0012661,             0.73317,             0.79548,             0.80328,             0.52258,            0.031279,           0.0079605,           0.0017847,            0.003457,            0.003457,            0.003457
                 132,            0.031502,            0.014533,           0.0012626,             0.73564,             0.80176,              0.8028,             0.52662,            0.031276,           0.0079528,           0.0017863,           0.0033943,           0.0033943,           0.0033943
                 133,            0.031342,            0.014249,           0.0011538,             0.72967,             0.79212,             0.80187,             0.52623,            0.031265,           0.0079424,           0.0018102,           0.0033321,           0.0033321,           0.0033321
                 134,            0.031376,            0.014543,           0.0010665,             0.71902,             0.79858,             0.80095,              0.5301,            0.031238,           0.0079428,           0.0018228,           0.0032704,           0.0032704,           0.0032704
                 135,            0.031042,            0.014709,           0.0011913,             0.72464,             0.77839,             0.79636,              0.5282,            0.031201,           0.0079443,           0.0018371,           0.0032093,           0.0032093,           0.0032093
                 136,            0.031166,            0.014361,           0.0012768,              0.7252,             0.78489,             0.79609,              0.5252,            0.031185,           0.0079471,           0.0018291,           0.0031488,           0.0031488,           0.0031488
                 137,            0.031025,            0.014438,           0.0011211,             0.72507,             0.78038,             0.79164,              0.5258,            0.031202,           0.0079435,           0.0018237,           0.0030888,           0.0030888,           0.0030888
                 138,            0.030684,            0.014199,           0.0012289,             0.72605,             0.78129,             0.78916,             0.52573,            0.031177,           0.0079412,           0.0018186,           0.0030294,           0.0030294,           0.0030294
                 139,            0.031201,            0.014266,           0.0011529,             0.74402,             0.76888,             0.78463,             0.52059,            0.031164,           0.0079344,           0.0018281,           0.0029706,           0.0029706,           0.0029706
                 140,            0.030745,            0.014359,           0.0011125,             0.74336,             0.76945,             0.78307,              0.5215,            0.031141,           0.0079232,           0.0018196,           0.0029125,           0.0029125,           0.0029125
                 141,            0.030635,            0.014343,            0.001016,             0.74289,             0.76979,             0.78359,             0.52274,            0.031118,           0.0079175,           0.0017966,            0.002855,            0.002855,            0.002855
                 142,            0.030646,            0.014249,           0.0010498,              0.7477,             0.76898,             0.78327,             0.52609,            0.031099,           0.0079135,           0.0017927,           0.0027981,           0.0027981,           0.0027981
                 143,            0.030746,            0.014145,           0.0010121,             0.72014,             0.80299,             0.78319,             0.52689,            0.031099,           0.0079106,           0.0018021,           0.0027419,           0.0027419,           0.0027419
                 144,            0.030581,            0.014177,           0.0010437,             0.72892,             0.79882,             0.78493,             0.52933,             0.03108,           0.0079055,           0.0017961,           0.0026864,           0.0026864,           0.0026864
                 145,            0.030525,            0.014171,           0.0010307,             0.72773,             0.80032,             0.78691,             0.52896,            0.031063,           0.0078987,           0.0017862,           0.0026316,           0.0026316,           0.0026316
                 146,            0.030332,            0.014073,           0.0011813,             0.73699,             0.79726,             0.79059,             0.53083,            0.031054,           0.0078924,           0.0017903,           0.0025775,           0.0025775,           0.0025775
                 147,            0.030512,             0.01412,           0.0011694,             0.73128,             0.80713,             0.79446,             0.53393,            0.031055,           0.0078896,           0.0017992,           0.0025241,           0.0025241,           0.0025241
                 148,            0.030305,            0.014081,           0.0012159,             0.72623,             0.80809,             0.79321,             0.53296,             0.03104,           0.0078872,           0.0018098,           0.0024714,           0.0024714,           0.0024714
                 149,            0.030523,            0.014211,            0.001008,             0.74449,             0.79053,             0.79628,             0.53513,            0.031041,           0.0078813,           0.0018091,           0.0024195,           0.0024195,           0.0024195
                 150,             0.03015,            0.013965,           0.0010515,             0.75269,             0.78419,              0.7985,             0.53667,            0.031034,           0.0078725,           0.0018134,           0.0023684,           0.0023684,           0.0023684
                 151,            0.030125,            0.014015,          0.00090187,             0.75842,             0.78274,             0.79841,             0.53598,            0.031034,           0.0078644,           0.0018124,            0.002318,            0.002318,            0.002318
                 152,            0.029917,            0.013902,           0.0010978,              0.7587,             0.78272,             0.79646,             0.53545,            0.031015,           0.0078576,           0.0018098,           0.0022684,           0.0022684,           0.0022684
                 153,            0.030292,            0.013924,          0.00091934,             0.76246,             0.78055,             0.79856,             0.53589,            0.030992,           0.0078476,           0.0018125,           0.0022196,           0.0022196,           0.0022196
                 154,            0.030054,            0.013938,          0.00095851,             0.75844,             0.78268,              0.7991,             0.53607,            0.030972,           0.0078428,           0.0018158,           0.0021717,           0.0021717,           0.0021717
                 155,            0.030049,            0.013828,          0.00097118,              0.7675,             0.77461,             0.79822,              0.5361,            0.030958,           0.0078404,           0.0018193,           0.0021245,           0.0021245,           0.0021245
                 156,            0.029756,            0.013788,          0.00096649,              0.7704,              0.7748,             0.79824,              0.5365,             0.03095,           0.0078368,           0.0018196,           0.0020782,           0.0020782,           0.0020782
