               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,            0.049443,           0.0073828,           0.0069107,             0.88249,              0.3141,             0.42715,             0.21983,            0.043532,            0.012263,           0.0042421,           0.0097798,           0.0097798,           0.0097798
                  22,            0.048952,           0.0073553,           0.0069264,             0.88111,             0.31745,             0.42608,             0.21668,             0.04306,            0.011998,           0.0037264,           0.0097574,           0.0097574,           0.0097574
                  23,            0.048913,           0.0074394,           0.0069594,              0.6571,             0.42059,             0.45852,             0.24137,             0.04253,            0.011975,           0.0037579,            0.009734,            0.009734,            0.009734
                  24,            0.048518,            0.007224,           0.0070888,             0.83143,             0.34116,             0.45112,             0.23995,            0.042414,            0.011986,           0.0040759,           0.0097095,           0.0097095,           0.0097095
                  25,            0.048611,           0.0073426,           0.0061338,              0.7933,             0.38225,             0.45579,             0.22982,            0.041982,            0.012152,           0.0034461,            0.009684,            0.009684,            0.009684
                  26,            0.047953,           0.0073359,           0.0066539,             0.87531,             0.32762,             0.45168,             0.24768,            0.041673,            0.011956,           0.0035071,           0.0096575,           0.0096575,           0.0096575
                  27,            0.048131,           0.0072415,           0.0069277,             0.90581,             0.31879,             0.44521,             0.24583,            0.041468,            0.011935,           0.0035055,           0.0096299,           0.0096299,           0.0096299
                  28,            0.047923,           0.0072159,            0.006348,             0.80719,             0.33543,             0.48544,             0.26113,            0.041177,            0.011772,           0.0032429,           0.0096013,           0.0096013,           0.0096013
                  29,            0.047494,           0.0071811,           0.0061657,             0.62672,             0.44746,             0.48949,             0.26314,             0.04122,            0.011777,           0.0030913,           0.0095717,           0.0095717,           0.0095717
                  30,            0.048395,           0.0073602,           0.0069707,             0.76082,             0.36566,             0.48141,             0.26007,            0.041205,            0.011922,           0.0032179,           0.0095411,           0.0095411,           0.0095411
                  31,            0.047286,           0.0071961,           0.0062729,             0.61434,             0.42482,             0.47233,             0.25939,            0.040874,            0.011773,           0.0029843,           0.0095095,           0.0095095,           0.0095095
                  32,            0.047332,           0.0071116,           0.0066502,             0.63562,             0.39478,             0.48295,             0.26713,            0.040631,            0.011673,           0.0030966,           0.0094769,           0.0094769,           0.0094769
                  33,            0.047144,           0.0071085,           0.0062433,             0.64223,              0.4028,             0.49971,             0.27596,             0.04067,            0.011632,           0.0031452,           0.0094434,           0.0094434,           0.0094434
                  34,            0.047306,           0.0071096,           0.0062507,             0.77306,             0.39541,             0.50344,             0.27699,            0.040349,            0.011555,           0.0031194,           0.0094088,           0.0094088,           0.0094088
                  35,            0.046453,           0.0070327,           0.0055572,              0.6135,             0.43163,             0.51375,             0.28078,            0.040101,            0.011463,           0.0029078,           0.0093733,           0.0093733,           0.0093733
                  36,            0.046769,           0.0071393,           0.0057872,             0.78845,             0.39315,             0.52148,             0.28866,            0.039987,            0.011444,           0.0028683,           0.0093369,           0.0093369,           0.0093369
                  37,            0.046072,           0.0069895,           0.0054128,             0.51249,             0.50027,             0.51496,             0.28303,            0.039872,            0.011375,           0.0028049,           0.0092995,           0.0092995,           0.0092995
                  38,            0.046355,           0.0069384,           0.0056198,             0.53959,               0.501,             0.52249,             0.28483,            0.039708,            0.011333,           0.0028074,           0.0092611,           0.0092611,           0.0092611
                  39,            0.046651,           0.0071099,           0.0061854,             0.64699,             0.43487,             0.52066,             0.29112,            0.039498,            0.011271,           0.0027353,           0.0092219,           0.0092219,           0.0092219
                  40,             0.04632,           0.0070318,           0.0055882,             0.61625,              0.4542,             0.52178,              0.2929,            0.039373,            0.011278,            0.002695,           0.0091817,           0.0091817,           0.0091817
                  41,            0.046636,           0.0070437,           0.0058629,             0.70303,             0.42301,             0.53151,              0.3015,            0.039264,            0.011253,             0.00265,           0.0091406,           0.0091406,           0.0091406
                  42,            0.046345,           0.0069068,           0.0055618,             0.61907,             0.45612,             0.53393,             0.30139,             0.03927,            0.011259,           0.0026162,           0.0090986,           0.0090986,           0.0090986
                  43,            0.046054,           0.0069191,           0.0060915,             0.63586,             0.45514,             0.53847,             0.30405,            0.039223,            0.011262,           0.0025619,           0.0090557,           0.0090557,           0.0090557
                  44,            0.045928,           0.0069188,           0.0056225,             0.63168,             0.45463,             0.54192,             0.30724,            0.039138,            0.011255,           0.0025439,           0.0090119,           0.0090119,           0.0090119
                  45,            0.045773,           0.0068794,           0.0052607,             0.53894,             0.50257,             0.54318,             0.30683,            0.039046,            0.011248,            0.002545,           0.0089673,           0.0089673,           0.0089673
                  46,            0.045124,           0.0069104,            0.005171,             0.61974,             0.46436,             0.54214,             0.30641,            0.038967,            0.011245,           0.0025277,           0.0089218,           0.0089218,           0.0089218
                  47,            0.045207,            0.006827,           0.0050437,             0.63398,             0.46142,             0.54677,              0.3073,            0.038891,            0.011237,           0.0025062,           0.0088755,           0.0088755,           0.0088755
                  48,            0.045947,            0.006893,           0.0053883,             0.62222,              0.4635,             0.54847,             0.31134,            0.038837,            0.011227,           0.0024991,           0.0088283,           0.0088283,           0.0088283
                  49,            0.046194,           0.0070641,           0.0059835,             0.60704,             0.46954,             0.55033,             0.31193,            0.038772,            0.011204,           0.0024775,           0.0087804,           0.0087804,           0.0087804
                  50,            0.045351,           0.0068738,           0.0051559,             0.65412,             0.45026,             0.55279,             0.31407,            0.038727,              0.0112,           0.0024551,           0.0087316,           0.0087316,           0.0087316
                  51,            0.045304,           0.0068197,            0.005251,             0.66257,             0.44765,             0.55604,             0.31634,            0.038666,             0.01119,            0.002428,            0.008682,            0.008682,            0.008682
