               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.08468,            0.011948,            0.034039,             0.52118,            0.080696,            0.011804,           0.0019427,             0.06653,             0.02086,             0.02065,            0.003332,            0.003332,            0.070012
                   1,            0.068096,            0.011233,            0.019199,             0.58345,             0.13743,            0.059153,            0.014794,            0.062152,            0.020329,            0.013352,            0.006665,            0.006665,            0.040011
                   2,            0.066094,            0.010678,            0.016337,              0.6091,             0.11075,            0.057129,            0.014915,            0.063303,            0.020811,            0.015539,           0.0099965,           0.0099965,             0.01001
                   3,            0.063519,            0.010225,            0.014538,             0.64091,             0.15118,             0.10042,            0.028367,            0.057839,            0.020121,            0.010142,            0.009995,            0.009995,            0.009995
                   4,            0.059946,           0.0099781,            0.011734,             0.66182,             0.17476,             0.14203,            0.049214,            0.055487,             0.01864,           0.0078211,            0.009995,            0.009995,            0.009995
                   5,            0.057483,           0.0096933,            0.010081,             0.73701,              0.1897,             0.18463,            0.060874,            0.052065,            0.017521,           0.0075297,           0.0099911,           0.0099911,           0.0099911
                   6,            0.055971,           0.0094294,           0.0095851,             0.73172,             0.22933,             0.23515,            0.087075,            0.050121,            0.017232,            0.006653,           0.0099861,           0.0099861,           0.0099861
                   7,            0.053994,           0.0094142,           0.0089175,             0.70473,             0.26252,             0.25086,            0.089961,            0.048538,            0.017415,           0.0061103,             0.00998,             0.00998,             0.00998
                   8,            0.053095,           0.0091296,           0.0087263,             0.79918,             0.24235,             0.28597,             0.11831,            0.047986,            0.016088,           0.0056926,           0.0099728,           0.0099728,           0.0099728
                   9,            0.052402,           0.0089154,           0.0080157,             0.80494,             0.25353,             0.29302,              0.1217,            0.046968,            0.017413,           0.0055358,           0.0099645,           0.0099645,           0.0099645
                  10,            0.051307,           0.0087577,            0.007739,             0.80019,             0.25408,             0.30974,             0.13344,            0.046861,            0.016354,           0.0066879,           0.0099551,           0.0099551,           0.0099551
                  11,            0.050578,           0.0087708,           0.0080016,             0.75696,             0.30393,             0.33617,             0.14723,            0.045386,             0.01615,             0.00486,           0.0099446,           0.0099446,           0.0099446
                  12,            0.050526,           0.0087441,           0.0074845,              0.8055,             0.27763,             0.32609,             0.15244,            0.045136,            0.016605,            0.005117,            0.009933,            0.009933,            0.009933
                  13,            0.049353,           0.0085576,           0.0071034,             0.80914,             0.28556,             0.34433,             0.15148,            0.045335,            0.015944,           0.0047392,           0.0099203,           0.0099203,           0.0099203
                  14,            0.050154,            0.008641,             0.00728,             0.84145,             0.27798,             0.36845,             0.16131,            0.043562,            0.015533,           0.0046141,           0.0099065,           0.0099065,           0.0099065
                  15,            0.048989,            0.008584,           0.0067392,             0.79323,             0.31086,             0.38399,             0.18441,            0.043155,            0.015557,           0.0041374,           0.0098916,           0.0098916,           0.0098916
                  16,            0.048806,           0.0084523,           0.0066762,             0.83061,             0.30835,             0.37945,              0.1823,            0.042893,            0.015197,           0.0040559,           0.0098757,           0.0098757,           0.0098757
                  17,            0.048546,           0.0084933,           0.0063738,             0.86085,             0.30116,             0.42302,             0.20483,            0.041929,            0.015269,           0.0038156,           0.0098586,           0.0098586,           0.0098586
                  18,            0.048062,           0.0084775,            0.006273,             0.83914,             0.30273,             0.40035,             0.19011,             0.04195,            0.015458,           0.0040986,           0.0098405,           0.0098405,           0.0098405
                  19,            0.047969,           0.0083168,           0.0062461,             0.82102,             0.34119,             0.40909,             0.19907,            0.041781,            0.015165,           0.0038634,           0.0098213,           0.0098213,           0.0098213
                  20,              0.0478,           0.0083359,           0.0061579,             0.72565,             0.34873,             0.40517,              0.1994,            0.041693,            0.015582,           0.0041046,           0.0098011,           0.0098011,           0.0098011
                  21,            0.047024,           0.0081619,           0.0059901,             0.74244,             0.34476,             0.43333,             0.21842,            0.040808,            0.014675,           0.0035753,           0.0097798,           0.0097798,           0.0097798
                  22,            0.047236,            0.008202,           0.0057062,             0.58097,             0.38606,               0.447,             0.22587,            0.040809,            0.014597,           0.0033775,           0.0097574,           0.0097574,           0.0097574
                  23,            0.046335,             0.00803,           0.0056755,             0.61698,             0.34682,             0.45546,             0.23045,            0.040269,             0.01435,           0.0033432,            0.009734,            0.009734,            0.009734
                  24,            0.045925,           0.0082354,           0.0052998,             0.62345,             0.39643,             0.46457,             0.23995,            0.039976,            0.014478,           0.0030713,           0.0097095,           0.0097095,           0.0097095
                  25,            0.045584,           0.0080238,           0.0051188,             0.55186,             0.44359,             0.46996,             0.24564,            0.039775,            0.014458,           0.0032992,            0.009684,            0.009684,            0.009684
                  26,             0.04575,           0.0080849,           0.0057226,             0.53726,             0.44722,             0.48674,             0.25151,              0.0394,            0.014215,           0.0033404,           0.0096575,           0.0096575,           0.0096575
                  27,            0.045427,           0.0079149,           0.0051783,             0.51202,             0.45539,             0.46783,             0.25209,            0.039187,            0.014306,           0.0028062,           0.0096299,           0.0096299,           0.0096299
                  28,            0.045756,           0.0079769,           0.0051395,             0.65529,             0.36137,             0.47762,             0.24962,            0.039253,            0.014347,           0.0028592,           0.0096013,           0.0096013,           0.0096013
                  29,            0.045685,           0.0080238,           0.0053029,             0.49112,             0.48758,             0.48147,             0.25708,            0.039121,            0.014144,           0.0028203,           0.0095717,           0.0095717,           0.0095717
                  30,            0.044984,           0.0078644,           0.0050585,             0.84264,             0.36176,              0.5054,             0.26781,            0.039045,            0.014006,           0.0026786,           0.0095411,           0.0095411,           0.0095411
                  31,            0.045285,           0.0079697,            0.005311,             0.52838,             0.44356,               0.494,             0.26055,            0.038787,            0.014148,           0.0025895,           0.0095095,           0.0095095,           0.0095095
                  32,            0.045032,           0.0078828,           0.0049811,             0.51861,              0.4352,             0.50349,             0.26954,            0.038749,            0.014031,           0.0025365,           0.0094769,           0.0094769,           0.0094769
                  33,            0.044638,           0.0079475,           0.0051659,             0.54307,             0.45042,             0.50414,             0.27675,            0.038432,            0.014043,           0.0025736,           0.0094434,           0.0094434,           0.0094434
                  34,            0.045151,           0.0078704,            0.004862,             0.63747,             0.42498,             0.50816,             0.28104,            0.038143,            0.013997,           0.0024591,           0.0094088,           0.0094088,           0.0094088
                  35,            0.044714,           0.0078604,           0.0046743,              0.6701,             0.41699,             0.51193,             0.28457,            0.038069,            0.013902,           0.0022637,           0.0093733,           0.0093733,           0.0093733
                  36,            0.044816,           0.0078874,           0.0053153,             0.60605,             0.43131,             0.51033,             0.28277,            0.038045,             0.01378,           0.0023365,           0.0093369,           0.0093369,           0.0093369
                  37,            0.043745,           0.0077946,           0.0047479,             0.70516,             0.42478,             0.52176,             0.28914,            0.038003,            0.013734,           0.0023654,           0.0092995,           0.0092995,           0.0092995
                  38,            0.044484,           0.0077847,           0.0045558,             0.69091,             0.41425,             0.52004,             0.29335,            0.037921,            0.013617,           0.0024544,           0.0092611,           0.0092611,           0.0092611
                  39,            0.044238,           0.0076539,           0.0047676,              0.7176,             0.41659,             0.52314,             0.29313,            0.037916,            0.013564,           0.0024178,           0.0092219,           0.0092219,           0.0092219
                  40,            0.043711,           0.0077693,            0.004606,             0.69599,             0.43003,             0.53012,             0.29569,            0.037824,            0.013533,           0.0023905,           0.0091817,           0.0091817,           0.0091817
                  41,            0.043929,           0.0077249,           0.0044848,             0.65585,             0.43481,             0.53062,             0.29649,            0.037716,            0.013527,           0.0023033,           0.0091406,           0.0091406,           0.0091406
                  42,            0.043881,           0.0076751,           0.0049724,              0.6246,             0.45733,             0.53624,             0.29553,            0.037607,            0.013441,           0.0022606,           0.0090986,           0.0090986,           0.0090986
                  43,            0.043893,           0.0077489,           0.0045915,             0.56337,             0.48835,             0.54272,             0.29686,            0.037521,            0.013429,           0.0022528,           0.0090557,           0.0090557,           0.0090557
                  44,            0.043539,           0.0077547,           0.0043219,             0.59236,             0.48675,             0.54371,             0.29729,             0.03745,            0.013406,           0.0022498,           0.0090119,           0.0090119,           0.0090119
                  45,            0.043066,           0.0076309,           0.0039293,             0.57238,             0.48782,             0.54168,             0.29714,            0.037412,            0.013386,           0.0022107,           0.0089673,           0.0089673,           0.0089673
                  46,            0.043297,           0.0077364,           0.0041892,             0.56363,             0.49437,             0.54134,             0.29752,            0.037339,            0.013351,           0.0021978,           0.0089218,           0.0089218,           0.0089218
                  47,            0.043272,           0.0076355,            0.004311,             0.57647,             0.48714,             0.54143,             0.29839,            0.037276,            0.013352,           0.0022093,           0.0088755,           0.0088755,           0.0088755
                  48,            0.043042,           0.0076044,           0.0041977,              0.4986,             0.54195,             0.54257,              0.2993,            0.037232,             0.01336,           0.0022143,           0.0088283,           0.0088283,           0.0088283
                  49,            0.043887,            0.007682,           0.0041456,             0.50695,             0.53865,             0.54284,             0.30065,            0.037172,            0.013349,           0.0022152,           0.0087804,           0.0087804,           0.0087804
                  50,            0.042889,           0.0075597,           0.0045806,             0.51669,             0.54043,             0.54381,             0.30231,            0.037118,            0.013305,           0.0022074,           0.0087316,           0.0087316,           0.0087316
                  51,            0.042885,           0.0076589,           0.0045749,             0.51596,             0.54723,             0.54575,             0.30133,            0.037084,            0.013285,           0.0022114,            0.008682,            0.008682,            0.008682
                  52,            0.042496,           0.0076142,           0.0041115,              0.5692,             0.49373,             0.54665,             0.30331,             0.03705,            0.013268,           0.0022192,           0.0086316,           0.0086316,           0.0086316
