               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,            0.053279,           0.0071297,            0.010148,             0.78644,             0.27323,             0.27605,             0.12514,            0.049806,            0.011492,           0.0061506,            0.009933,            0.009933,            0.009933
                  13,            0.053123,           0.0071159,           0.0097873,             0.84837,             0.25959,             0.32679,             0.14809,            0.049351,            0.011803,           0.0059418,           0.0099203,           0.0099203,           0.0099203
                  14,            0.053251,           0.0070717,            0.010067,             0.84516,             0.27093,              0.3201,             0.14757,            0.049163,            0.011402,           0.0059964,           0.0099065,           0.0099065,           0.0099065
                  15,            0.052185,           0.0069555,           0.0089566,             0.81065,             0.31387,             0.35227,             0.16514,            0.047627,            0.011106,           0.0049095,           0.0098916,           0.0098916,           0.0098916
                  16,             0.05159,           0.0070024,           0.0091491,              0.8155,             0.30658,             0.35139,             0.16226,            0.046939,            0.011651,           0.0048453,           0.0098757,           0.0098757,           0.0098757
                  17,            0.051219,           0.0069112,           0.0087383,             0.85407,              0.2982,             0.37931,             0.17812,            0.046822,            0.010821,           0.0048908,           0.0098586,           0.0098586,           0.0098586
                  18,            0.051069,           0.0070708,           0.0086574,             0.85538,             0.30962,             0.39522,             0.19956,            0.046562,            0.010961,           0.0048348,           0.0098405,           0.0098405,           0.0098405
                  19,            0.051037,           0.0067823,           0.0080595,             0.85257,             0.31142,             0.40212,             0.19671,            0.045773,            0.010778,           0.0047662,           0.0098213,           0.0098213,           0.0098213
                  20,            0.050457,           0.0067746,           0.0078221,             0.85651,             0.29556,             0.39841,             0.19748,            0.045301,            0.010839,           0.0044482,           0.0098011,           0.0098011,           0.0098011
                  21,            0.050648,           0.0068468,           0.0082261,             0.85574,             0.30273,             0.41591,             0.20995,            0.045166,            0.011049,           0.0044584,           0.0097798,           0.0097798,           0.0097798
                  22,            0.050384,           0.0068266,           0.0083738,             0.85353,             0.32415,             0.41223,             0.19881,            0.044975,            0.010887,           0.0043439,           0.0097574,           0.0097574,           0.0097574
                  23,            0.049896,           0.0069014,           0.0080434,             0.81198,               0.343,             0.43019,             0.21773,            0.044472,            0.010708,           0.0041068,            0.009734,            0.009734,            0.009734
                  24,            0.049658,            0.006667,           0.0081271,             0.87517,             0.31462,              0.4383,             0.22167,            0.044394,             0.01065,           0.0040996,           0.0097095,           0.0097095,           0.0097095
                  25,            0.049715,           0.0067791,           0.0071738,             0.82735,             0.34759,             0.44929,             0.22515,            0.043914,            0.010703,           0.0040015,            0.009684,            0.009684,            0.009684
                  26,            0.048964,           0.0067242,           0.0075312,             0.72208,             0.42779,             0.45476,             0.22887,            0.043869,            0.010629,           0.0038928,           0.0096575,           0.0096575,           0.0096575
                  27,            0.049031,            0.006636,           0.0074449,             0.78471,             0.38984,             0.47106,             0.24174,            0.043259,            0.010353,           0.0040007,           0.0096299,           0.0096299,           0.0096299
                  28,            0.049144,            0.006637,           0.0072101,             0.78288,             0.39982,             0.46969,             0.24714,            0.043247,            0.010496,           0.0038563,           0.0096013,           0.0096013,           0.0096013
                  29,             0.04869,           0.0065904,           0.0069702,             0.49556,             0.47233,              0.4737,             0.23391,            0.043295,            0.010472,            0.003567,           0.0095717,           0.0095717,           0.0095717
                  30,            0.048933,           0.0066757,            0.007272,             0.72482,             0.41986,             0.49264,              0.2475,            0.043095,            0.010475,           0.0034849,           0.0095411,           0.0095411,           0.0095411
                  31,            0.048446,           0.0066048,           0.0071515,             0.70527,             0.43021,             0.48075,             0.24831,            0.042961,            0.010395,           0.0036832,           0.0095095,           0.0095095,           0.0095095
                  32,            0.048099,            0.006516,           0.0071187,             0.66568,             0.47174,              0.4738,              0.2486,            0.042801,            0.010438,            0.003568,           0.0094769,           0.0094769,           0.0094769
                  33,            0.048111,           0.0065327,           0.0071207,             0.68772,             0.44801,             0.48023,             0.25049,            0.042659,            0.010293,           0.0035039,           0.0094434,           0.0094434,           0.0094434
                  34,             0.04801,           0.0065239,            0.006842,             0.52495,             0.47693,             0.48729,             0.24861,            0.042454,            0.010333,           0.0035645,           0.0094088,           0.0094088,           0.0094088
                  35,            0.047609,           0.0064788,           0.0063203,             0.76229,             0.44284,             0.49506,             0.24996,            0.042322,            0.010327,           0.0033835,           0.0093733,           0.0093733,           0.0093733
                  36,            0.048103,           0.0066048,           0.0070374,              0.7671,              0.4374,             0.49618,             0.25514,            0.042126,             0.01036,           0.0034126,           0.0093369,           0.0093369,           0.0093369
                  37,            0.047411,           0.0064571,            0.006481,             0.76186,             0.44548,             0.50834,             0.26493,            0.041829,            0.010186,           0.0033738,           0.0092995,           0.0092995,           0.0092995
                  38,            0.047526,           0.0064337,           0.0065613,             0.75905,             0.44773,             0.51436,             0.26728,            0.041763,            0.010174,           0.0033248,           0.0092611,           0.0092611,           0.0092611
                  39,            0.047686,           0.0065166,           0.0068041,             0.74844,               0.449,             0.51123,             0.26623,            0.041642,            0.010149,           0.0032226,           0.0092219,           0.0092219,           0.0092219
                  40,            0.047592,           0.0064769,           0.0066638,             0.71222,              0.4605,             0.51091,             0.27052,            0.041517,            0.010173,           0.0031493,           0.0091817,           0.0091817,           0.0091817
                  41,             0.04752,           0.0064741,           0.0064395,             0.74262,             0.45714,             0.51352,             0.26671,            0.041483,             0.01017,           0.0031121,           0.0091406,           0.0091406,           0.0091406
                  42,            0.047526,           0.0063815,           0.0067581,             0.73064,             0.45905,             0.51351,             0.26706,            0.041329,            0.010162,            0.003063,           0.0090986,           0.0090986,           0.0090986
                  43,             0.04712,           0.0063462,           0.0067886,             0.73023,             0.46076,             0.51158,             0.26852,            0.041232,            0.010205,           0.0030069,           0.0090557,           0.0090557,           0.0090557
                  44,            0.046923,           0.0063798,           0.0060296,             0.75985,             0.45184,             0.51592,             0.27113,            0.041156,              0.0102,             0.00292,           0.0090119,           0.0090119,           0.0090119
                  45,             0.04667,           0.0063575,           0.0060656,             0.81645,             0.41913,              0.5215,             0.27422,            0.041048,            0.010197,           0.0029007,           0.0089673,           0.0089673,           0.0089673
                  46,            0.046372,           0.0064296,           0.0061879,             0.78458,             0.43716,             0.51969,               0.276,            0.040966,            0.010196,           0.0028799,           0.0089218,           0.0089218,           0.0089218
                  47,            0.046331,           0.0062801,           0.0058421,             0.81457,             0.42943,             0.52261,             0.27711,            0.040887,            0.010169,            0.002871,           0.0088755,           0.0088755,           0.0088755
                  48,            0.046523,           0.0063527,           0.0063738,             0.80237,             0.44124,             0.52422,             0.28129,            0.040833,            0.010157,           0.0028662,           0.0088283,           0.0088283,           0.0088283
                  49,            0.046135,           0.0062933,           0.0060888,              0.8116,             0.43636,             0.52277,             0.28468,            0.040762,            0.010143,           0.0028509,           0.0087804,           0.0087804,           0.0087804
                  50,            0.046055,           0.0063079,           0.0056267,             0.80651,             0.43918,             0.52234,             0.28239,            0.040697,            0.010127,           0.0028565,           0.0087316,           0.0087316,           0.0087316
                  51,            0.046318,           0.0062881,            0.006104,               0.808,             0.43929,             0.52783,             0.28223,            0.040637,            0.010118,           0.0028448,            0.008682,            0.008682,            0.008682
                  52,            0.045834,           0.0062806,           0.0062237,             0.72758,             0.47354,             0.53062,             0.28395,            0.040572,            0.010091,           0.0028371,           0.0086316,           0.0086316,           0.0086316
                  53,            0.046182,           0.0063147,           0.0059809,             0.74061,             0.47252,             0.53443,             0.28672,            0.040504,            0.010066,           0.0028134,           0.0085805,           0.0085805,           0.0085805
                  54,            0.046101,           0.0063819,           0.0061067,             0.74818,             0.46984,             0.53687,             0.28844,            0.040461,            0.010051,           0.0028068,           0.0085286,           0.0085286,           0.0085286
                  55,            0.045363,           0.0061874,           0.0055884,             0.77315,             0.47164,             0.53772,             0.29088,            0.040418,            0.010033,           0.0027901,           0.0084759,           0.0084759,           0.0084759
                  56,            0.045661,           0.0063409,            0.005453,             0.77382,              0.4705,             0.53818,             0.29416,            0.040356,            0.010028,           0.0027719,           0.0084225,           0.0084225,           0.0084225
                  57,            0.045402,            0.006209,           0.0058189,               0.775,             0.46975,             0.53898,             0.29352,            0.040312,            0.010015,           0.0027554,           0.0083684,           0.0083684,           0.0083684
                  58,            0.045619,           0.0063899,           0.0058203,             0.77813,             0.46809,             0.53914,             0.29592,            0.040246,            0.010003,           0.0027425,           0.0083136,           0.0083136,           0.0083136
                  59,            0.044858,           0.0061892,           0.0056826,             0.78397,             0.46508,             0.54016,             0.29871,            0.040203,           0.0099872,           0.0027228,           0.0082581,           0.0082581,           0.0082581
                  60,            0.045153,           0.0062621,           0.0053527,              0.7874,             0.46479,             0.54096,             0.29989,             0.04016,           0.0099761,           0.0026983,           0.0082019,           0.0082019,           0.0082019
                  61,            0.044959,           0.0061421,           0.0055788,             0.78845,             0.46553,             0.54329,             0.30022,            0.040122,           0.0099599,            0.002681,            0.008145,            0.008145,            0.008145
                  62,            0.045043,           0.0062156,           0.0051226,             0.78558,             0.46724,              0.5446,             0.30081,            0.040077,           0.0099482,           0.0026631,           0.0080875,           0.0080875,           0.0080875
                  63,            0.044417,           0.0061463,           0.0053797,             0.78348,             0.46796,             0.54616,             0.30265,            0.040042,           0.0099413,           0.0026504,           0.0080294,           0.0080294,           0.0080294
                  64,             0.04503,           0.0061852,           0.0055245,             0.78426,             0.46911,             0.54858,             0.30322,            0.040004,           0.0099398,           0.0026328,           0.0079706,           0.0079706,           0.0079706
                  65,            0.044536,           0.0062425,           0.0052773,             0.78686,             0.46821,             0.54847,             0.30268,            0.039982,           0.0099291,           0.0026205,           0.0079112,           0.0079112,           0.0079112
                  66,            0.044482,           0.0061989,            0.004752,             0.78566,             0.46962,             0.54859,             0.30413,            0.039935,           0.0099139,           0.0026035,           0.0078512,           0.0078512,           0.0078512
                  67,            0.044979,           0.0061125,           0.0052136,              0.7978,             0.45353,             0.54749,             0.30475,            0.039906,           0.0099027,           0.0025914,           0.0077907,           0.0077907,           0.0077907
                  68,            0.044761,           0.0061986,           0.0055772,             0.80017,             0.45328,              0.5483,             0.30559,            0.039881,           0.0098876,           0.0025764,           0.0077296,           0.0077296,           0.0077296
                  69,            0.044137,           0.0060643,           0.0051529,             0.80694,             0.45036,             0.54809,             0.30616,            0.039846,            0.009879,            0.002563,           0.0076679,           0.0076679,           0.0076679
                  70,            0.044809,           0.0061004,           0.0050347,             0.80965,             0.45105,             0.55263,             0.30598,            0.039814,           0.0098683,           0.0025542,           0.0076057,           0.0076057,           0.0076057
                  71,            0.044673,           0.0060817,           0.0052034,             0.80572,             0.45599,             0.55508,             0.30938,            0.039776,           0.0098545,           0.0025425,            0.007543,            0.007543,            0.007543
                  72,             0.04441,            0.006156,           0.0054311,             0.81078,             0.45386,             0.55692,             0.30976,            0.039733,           0.0098456,           0.0025232,           0.0074797,           0.0074797,           0.0074797
                  73,            0.044017,           0.0061216,           0.0049253,              0.8103,             0.45727,             0.55898,             0.31296,            0.039696,           0.0098277,           0.0024977,            0.007416,            0.007416,            0.007416
                  74,            0.043981,           0.0060975,           0.0048178,             0.80707,             0.46107,             0.56223,             0.31334,             0.03966,           0.0098188,           0.0024769,           0.0073518,           0.0073518,           0.0073518
                  75,            0.044104,           0.0061226,           0.0051875,             0.81445,             0.45726,             0.56427,             0.31486,            0.039619,           0.0098078,           0.0024618,           0.0072872,           0.0072872,           0.0072872
                  76,            0.043566,           0.0060885,           0.0049913,             0.81458,             0.45791,              0.5663,             0.31616,            0.039572,            0.009799,           0.0024481,           0.0072221,           0.0072221,           0.0072221
                  77,            0.043932,           0.0060703,           0.0048633,             0.80738,             0.46575,             0.56759,             0.31759,            0.039531,            0.009786,            0.002433,           0.0071566,           0.0071566,           0.0071566
                  78,            0.043844,           0.0061449,           0.0050064,             0.81079,             0.46459,             0.57169,             0.31981,            0.039489,           0.0097765,           0.0024167,           0.0070906,           0.0070906,           0.0070906
                  79,            0.043591,           0.0060955,           0.0051321,             0.56834,              0.5465,              0.5757,             0.32145,            0.039447,           0.0097662,           0.0024001,           0.0070243,           0.0070243,           0.0070243
                  80,            0.043194,           0.0060181,           0.0048708,             0.59378,             0.53851,             0.57752,              0.3237,            0.039405,           0.0097476,           0.0023838,           0.0069576,           0.0069576,           0.0069576
                  81,             0.04335,           0.0060476,           0.0043961,             0.59845,             0.53939,             0.57795,             0.32456,            0.039363,           0.0097377,           0.0023754,           0.0068906,           0.0068906,           0.0068906
                  82,            0.043551,           0.0059626,           0.0048442,             0.59886,             0.54047,             0.58173,             0.32631,            0.039332,           0.0097245,           0.0023671,           0.0068232,           0.0068232,           0.0068232
                  83,            0.043498,           0.0060944,            0.005112,             0.61889,              0.5382,             0.58237,             0.32865,            0.039293,             0.00971,           0.0023474,           0.0067555,           0.0067555,           0.0067555
                  84,            0.043135,           0.0060836,           0.0046389,             0.61947,             0.54536,              0.5848,              0.3303,            0.039256,           0.0097019,           0.0023336,           0.0066874,           0.0066874,           0.0066874
                  85,             0.04324,           0.0061253,           0.0046171,             0.68667,              0.5345,             0.58743,             0.33129,            0.039215,           0.0096911,            0.002321,           0.0066191,           0.0066191,           0.0066191
                  86,            0.042959,           0.0060552,            0.004626,             0.68657,             0.53371,             0.58825,             0.33082,            0.039179,           0.0096797,           0.0023088,           0.0065505,           0.0065505,           0.0065505
                  87,            0.042943,           0.0059394,           0.0043751,             0.68058,             0.54055,             0.59226,             0.33462,            0.039144,           0.0096658,           0.0022912,           0.0064816,           0.0064816,           0.0064816
                  88,            0.042969,           0.0059357,           0.0051188,               0.705,             0.53321,             0.59345,             0.33669,            0.039112,           0.0096573,           0.0022726,           0.0064125,           0.0064125,           0.0064125
                  89,             0.04284,           0.0058863,           0.0045666,             0.70733,             0.53118,             0.59483,             0.33712,            0.039078,           0.0096464,           0.0022587,           0.0063432,           0.0063432,           0.0063432
                  90,            0.042722,           0.0059786,           0.0044991,              0.7153,             0.52934,             0.59607,             0.33818,             0.03904,           0.0096337,           0.0022475,           0.0062737,           0.0062737,           0.0062737
                  91,            0.042845,           0.0059713,           0.0046658,             0.72843,             0.53133,             0.59883,             0.33894,            0.039007,           0.0096202,           0.0022327,            0.006204,            0.006204,            0.006204
                  92,            0.042593,           0.0059611,            0.004399,             0.73138,             0.52885,              0.6008,             0.34008,            0.038969,           0.0096057,           0.0022183,           0.0061341,           0.0061341,           0.0061341
                  93,            0.042418,           0.0059296,           0.0045169,             0.72229,             0.53339,             0.60299,             0.34033,            0.038926,           0.0095914,           0.0022027,            0.006064,            0.006064,            0.006064
                  94,            0.042203,           0.0058971,           0.0042946,             0.76721,             0.52479,             0.60468,             0.34218,            0.038881,           0.0095769,           0.0021902,           0.0059938,           0.0059938,           0.0059938
                  95,            0.042972,           0.0060759,           0.0045536,             0.77143,             0.52413,             0.60503,             0.34277,            0.038832,           0.0095658,           0.0021777,           0.0059235,           0.0059235,           0.0059235
                  96,            0.042528,           0.0059021,           0.0045964,             0.77515,             0.52272,             0.60617,             0.34197,            0.038792,           0.0095522,           0.0021624,           0.0058531,           0.0058531,           0.0058531
                  97,             0.04205,           0.0059094,           0.0042115,             0.78744,             0.52131,             0.60778,             0.34237,            0.038745,           0.0095377,           0.0021502,           0.0057826,           0.0057826,           0.0057826
                  98,            0.042138,            0.005915,           0.0041961,             0.77222,             0.54052,              0.6111,             0.34678,            0.038702,           0.0095189,           0.0021357,            0.005712,            0.005712,            0.005712
                  99,            0.042224,           0.0058784,           0.0040205,             0.77613,             0.53809,             0.61295,             0.34967,            0.038661,            0.009501,           0.0021242,           0.0056413,           0.0056413,           0.0056413
                 100,             0.04157,           0.0057726,           0.0038692,             0.78382,             0.53562,             0.61395,             0.35015,            0.038615,           0.0094805,           0.0021116,           0.0055707,           0.0055707,           0.0055707
                 101,            0.041889,           0.0058748,           0.0044254,              0.7838,             0.53651,             0.61635,             0.35112,             0.03858,           0.0094656,           0.0020996,              0.0055,              0.0055,              0.0055
                 102,            0.041923,           0.0058753,           0.0042044,             0.78763,             0.53599,             0.61714,             0.35183,            0.038546,           0.0094546,           0.0020952,           0.0054293,           0.0054293,           0.0054293
                 103,            0.041811,           0.0058805,           0.0041829,             0.78615,             0.53546,             0.61786,             0.35246,            0.038513,           0.0094428,           0.0020837,           0.0053587,           0.0053587,           0.0053587
                 104,            0.041847,           0.0058708,           0.0041667,             0.79287,             0.53336,             0.61904,             0.35268,            0.038475,            0.009427,           0.0020749,            0.005288,            0.005288,            0.005288
                 105,            0.041564,           0.0058592,           0.0036324,              0.7947,             0.53288,             0.62045,              0.3521,            0.038441,           0.0094123,           0.0020537,           0.0052174,           0.0052174,           0.0052174
                 106,            0.041519,           0.0058072,             0.00375,              0.8006,             0.53194,             0.62152,             0.35229,            0.038397,            0.009399,           0.0020346,           0.0051469,           0.0051469,           0.0051469
                 107,             0.04119,            0.005802,           0.0040887,             0.80797,              0.5309,              0.6233,             0.35542,            0.038361,           0.0093834,           0.0020187,           0.0050765,           0.0050765,           0.0050765
                 108,            0.041271,           0.0057415,           0.0036016,             0.81278,             0.53027,             0.62484,             0.35561,             0.03832,             0.00937,           0.0020034,           0.0050062,           0.0050062,           0.0050062
                 109,            0.041399,           0.0057836,           0.0041916,              0.8196,             0.52756,             0.62636,             0.35842,             0.03828,           0.0093445,           0.0019916,            0.004936,            0.004936,            0.004936
                 110,            0.040623,           0.0057472,            0.003889,             0.81592,             0.52986,             0.62706,             0.35781,            0.038239,           0.0093279,           0.0019763,           0.0048659,           0.0048659,           0.0048659
                 111,            0.040927,           0.0057703,           0.0040964,             0.82864,             0.52467,             0.62918,             0.35808,            0.038212,           0.0093114,             0.00196,            0.004796,            0.004796,            0.004796
                 112,            0.040914,           0.0056662,           0.0037643,             0.82592,             0.52638,             0.62989,             0.35644,             0.03818,           0.0092949,           0.0019424,           0.0047263,           0.0047263,           0.0047263
                 113,            0.040847,           0.0057016,           0.0034857,              0.8323,             0.52389,             0.63185,             0.36052,            0.038139,           0.0092765,           0.0019243,           0.0046568,           0.0046568,           0.0046568
                 114,            0.040692,           0.0056895,            0.003768,             0.84035,             0.52092,             0.63182,               0.358,            0.038102,           0.0092608,           0.0019003,           0.0045875,           0.0045875,           0.0045875
                 115,              0.0408,           0.0057032,           0.0038037,              0.8429,             0.51948,             0.63279,              0.3605,            0.038063,            0.009245,           0.0018875,           0.0045184,           0.0045184,           0.0045184
                 116,            0.040439,           0.0056888,           0.0034482,             0.84517,             0.51935,             0.63331,             0.36099,            0.038032,           0.0092303,           0.0018686,           0.0044495,           0.0044495,           0.0044495
                 117,            0.040756,           0.0056642,           0.0034872,              0.8447,             0.51926,             0.63458,             0.36344,            0.037995,           0.0092113,           0.0018422,           0.0043809,           0.0043809,           0.0043809
                 118,            0.040891,           0.0057141,           0.0038974,             0.84812,             0.51675,             0.63616,             0.36375,            0.037961,           0.0091972,           0.0018231,           0.0043126,           0.0043126,           0.0043126
                 119,            0.040415,           0.0057119,           0.0033404,             0.81425,             0.52406,             0.63773,             0.36627,            0.037927,           0.0091849,           0.0018036,           0.0042445,           0.0042445,           0.0042445
                 120,            0.040356,           0.0057181,           0.0037606,             0.81471,             0.52646,             0.63914,             0.36614,            0.037891,           0.0091712,           0.0017879,           0.0041768,           0.0041768,           0.0041768
                 121,            0.039739,           0.0055862,           0.0038189,             0.81957,             0.52516,             0.64206,              0.3658,            0.037847,           0.0091573,           0.0017716,           0.0041094,           0.0041094,           0.0041094
                 122,            0.040123,           0.0056194,           0.0035949,               0.822,             0.52546,             0.64351,             0.36815,            0.037804,           0.0091425,           0.0017545,           0.0040424,           0.0040424,           0.0040424
                 123,            0.039633,           0.0055983,           0.0033055,             0.82013,             0.52773,             0.64475,              0.3703,            0.037766,           0.0091308,           0.0017365,           0.0039757,           0.0039757,           0.0039757
                 124,            0.039885,            0.005637,           0.0033235,             0.66416,             0.58222,              0.6451,             0.36994,            0.037728,           0.0091184,           0.0017192,           0.0039094,           0.0039094,           0.0039094
                 125,             0.03954,           0.0056395,            0.003709,             0.67778,             0.58029,             0.64712,             0.37244,            0.037692,           0.0091079,           0.0017066,           0.0038434,           0.0038434,           0.0038434
                 126,            0.039407,           0.0056463,            0.003348,             0.68146,             0.58049,             0.64734,              0.3705,            0.037653,           0.0090968,           0.0016922,           0.0037779,           0.0037779,           0.0037779
                 127,             0.03916,           0.0055628,           0.0029767,             0.68791,             0.57821,               0.649,             0.37324,            0.037612,           0.0090848,           0.0016774,           0.0037128,           0.0037128,           0.0037128
                 128,            0.039349,           0.0055699,           0.0033217,             0.69981,             0.57308,             0.64933,             0.37414,            0.037566,           0.0090703,           0.0016644,           0.0036482,           0.0036482,           0.0036482
                 129,            0.039274,           0.0056234,            0.003227,             0.69747,             0.57671,             0.64896,             0.37377,            0.037519,           0.0090572,           0.0016523,            0.003584,            0.003584,            0.003584
                 130,            0.039094,           0.0055242,           0.0033506,             0.69753,             0.57665,             0.64989,             0.37337,            0.037482,           0.0090489,           0.0016419,           0.0035203,           0.0035203,           0.0035203
                 131,            0.038985,           0.0055357,           0.0031411,              0.6965,             0.57774,             0.65103,             0.37522,            0.037444,           0.0090366,           0.0016302,            0.003457,            0.003457,            0.003457
                 132,            0.038885,           0.0056085,           0.0034545,             0.72103,             0.56627,              0.6524,             0.37679,            0.037406,           0.0090242,           0.0016195,           0.0033943,           0.0033943,           0.0033943
                 133,            0.038709,           0.0055638,           0.0030897,             0.72217,             0.56819,             0.65176,             0.37607,             0.03737,           0.0090119,           0.0016101,           0.0033321,           0.0033321,           0.0033321
                 134,            0.038883,            0.005542,           0.0029483,             0.72203,              0.5693,             0.65146,             0.37662,            0.037331,           0.0089995,              0.0016,           0.0032704,           0.0032704,           0.0032704
                 135,            0.038709,           0.0054936,           0.0027665,             0.70529,             0.58182,             0.65233,             0.37717,            0.037295,           0.0089881,           0.0015901,           0.0032093,           0.0032093,           0.0032093
                 136,            0.038241,           0.0054095,           0.0029842,             0.72217,             0.57169,             0.65248,             0.37768,            0.037252,           0.0089753,           0.0015753,           0.0031488,           0.0031488,           0.0031488
                 137,            0.038506,           0.0054845,           0.0029601,             0.71955,             0.57397,             0.65349,             0.37855,            0.037213,            0.008964,           0.0015662,           0.0030888,           0.0030888,           0.0030888
                 138,            0.038558,           0.0054416,           0.0031847,             0.72178,             0.57413,             0.65473,             0.37915,            0.037174,           0.0089521,            0.001558,           0.0030294,           0.0030294,           0.0030294
                 139,            0.038425,           0.0054741,           0.0031436,             0.69148,             0.59107,             0.65675,             0.38121,            0.037137,           0.0089402,           0.0015514,           0.0029706,           0.0029706,           0.0029706
                 140,            0.038556,           0.0054756,           0.0031987,             0.69819,             0.58905,             0.65889,             0.38292,              0.0371,           0.0089295,           0.0015429,           0.0029125,           0.0029125,           0.0029125
                 141,            0.037991,           0.0055065,           0.0028682,              0.7013,             0.58864,             0.65983,              0.3842,            0.037058,           0.0089199,            0.001532,            0.002855,            0.002855,            0.002855
                 142,            0.038074,           0.0054463,           0.0029166,             0.67551,             0.60706,             0.66227,             0.38579,             0.03702,           0.0089096,             0.00152,           0.0027981,           0.0027981,           0.0027981
                 143,            0.038189,            0.005487,           0.0027831,             0.67962,             0.60656,             0.66298,             0.38689,            0.036981,           0.0088978,           0.0015077,           0.0027419,           0.0027419,           0.0027419
                 144,            0.038028,           0.0054172,           0.0031696,             0.69765,             0.60427,             0.66421,             0.38749,             0.03694,           0.0088887,            0.001501,           0.0026864,           0.0026864,           0.0026864
                 145,             0.03769,           0.0053621,           0.0028572,             0.68674,             0.60651,             0.66377,             0.38826,            0.036899,            0.008879,           0.0014931,           0.0026316,           0.0026316,           0.0026316
                 146,            0.037408,           0.0053413,           0.0026709,             0.68988,             0.60917,             0.66404,             0.38795,            0.036859,           0.0088686,           0.0014846,           0.0025775,           0.0025775,           0.0025775
                 147,            0.037762,           0.0054212,           0.0030024,             0.69187,             0.61176,             0.66441,             0.38486,            0.036823,           0.0088573,           0.0014793,           0.0025241,           0.0025241,           0.0025241
                 148,            0.037358,           0.0053484,           0.0024764,             0.68584,             0.61138,             0.66507,             0.38661,            0.036782,           0.0088451,           0.0014695,           0.0024714,           0.0024714,           0.0024714
                 149,            0.037462,            0.005256,           0.0026168,             0.69253,             0.60467,             0.66508,              0.3867,            0.036748,           0.0088346,           0.0014607,           0.0024195,           0.0024195,           0.0024195
                 150,            0.037494,           0.0053278,           0.0028764,              0.7041,             0.60064,             0.66816,             0.38692,            0.036708,           0.0088227,           0.0014532,           0.0023684,           0.0023684,           0.0023684
                 151,            0.036963,           0.0054031,             0.00258,              0.7064,             0.60042,             0.66902,             0.38688,            0.036668,             0.00881,           0.0014458,            0.002318,            0.002318,            0.002318
                 152,            0.036569,           0.0052251,           0.0024621,             0.62777,             0.67187,             0.67122,             0.38759,            0.036626,           0.0087977,           0.0014352,           0.0022684,           0.0022684,           0.0022684
                 153,            0.036902,           0.0052565,            0.002395,             0.62828,             0.66608,             0.67186,              0.3884,            0.036591,           0.0087863,           0.0014278,           0.0022196,           0.0022196,           0.0022196
                 154,            0.036811,           0.0053433,           0.0024523,             0.62969,             0.66615,             0.67167,             0.38797,            0.036551,           0.0087751,           0.0014234,           0.0021717,           0.0021717,           0.0021717
                 155,            0.036715,           0.0053084,           0.0026261,              0.7036,             0.61003,             0.67284,             0.38891,            0.036512,           0.0087642,           0.0014157,           0.0021245,           0.0021245,           0.0021245
