               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.039651,            0.019111,           0.0026518,             0.71731,             0.55749,                0.67,             0.39265,            0.036527,              0.0108,           0.0034332,           0.0093733,           0.0093733,           0.0093733
                  36,            0.038956,            0.019512,           0.0025194,             0.46837,             0.74497,             0.66946,             0.41107,            0.037312,            0.010746,           0.0033622,           0.0093369,           0.0093369,           0.0093369
                  37,            0.038846,            0.019267,           0.0023011,             0.50213,             0.72665,             0.67034,             0.38084,            0.036144,            0.010528,           0.0033728,           0.0092995,           0.0092995,           0.0092995
                  38,            0.038893,            0.018974,           0.0021847,             0.51386,             0.72751,             0.71295,             0.42184,            0.036807,            0.010874,           0.0031051,           0.0092611,           0.0092611,           0.0092611
                  39,            0.038716,            0.019213,           0.0023743,             0.70387,             0.53942,             0.66895,              0.3943,            0.038507,            0.011506,           0.0045726,           0.0092219,           0.0092219,           0.0092219
                  40,            0.038408,            0.018862,           0.0023566,             0.51607,             0.75107,             0.69181,             0.41018,            0.036468,            0.010709,           0.0035054,           0.0091817,           0.0091817,           0.0091817
                  41,            0.038469,            0.019358,           0.0023135,             0.54702,             0.71431,             0.68523,             0.40106,            0.035587,            0.010648,            0.003242,           0.0091406,           0.0091406,           0.0091406
                  42,            0.038489,            0.019062,           0.0022894,             0.54528,             0.69889,             0.67893,             0.40444,             0.03643,            0.010713,           0.0030593,           0.0090986,           0.0090986,           0.0090986
                  43,            0.038087,            0.018965,            0.002277,             0.61478,             0.71294,             0.70761,             0.43279,            0.035099,            0.010528,           0.0031536,           0.0090557,           0.0090557,           0.0090557
                  44,            0.038261,            0.019176,           0.0022778,             0.56186,             0.72123,             0.71046,             0.43347,              0.0355,            0.010396,           0.0031852,           0.0090119,           0.0090119,           0.0090119
                  45,            0.038046,            0.018491,           0.0021627,             0.59012,             0.74298,              0.7046,             0.42376,            0.035291,            0.010465,           0.0030584,           0.0089673,           0.0089673,           0.0089673
                  46,            0.038033,            0.018648,           0.0023485,             0.53374,             0.74379,             0.68759,             0.41177,            0.035597,            0.010529,           0.0030792,           0.0089218,           0.0089218,           0.0089218
                  47,            0.037513,            0.018889,           0.0023249,             0.60306,             0.72415,              0.7197,              0.4299,            0.035328,            0.010429,           0.0028061,           0.0088755,           0.0088755,           0.0088755
                  48,            0.037698,            0.018678,           0.0021547,             0.64079,             0.70425,             0.69075,             0.42332,            0.035048,            0.010212,            0.002609,           0.0088283,           0.0088283,           0.0088283
                  49,            0.038028,            0.018509,           0.0021685,             0.59015,             0.68708,              0.6754,             0.41599,            0.035183,            0.010449,           0.0030093,           0.0087804,           0.0087804,           0.0087804
                  50,            0.037751,            0.018735,           0.0021102,             0.71028,              0.7347,             0.72959,             0.44517,            0.034948,            0.010217,           0.0024995,           0.0087316,           0.0087316,           0.0087316
                  51,            0.037279,            0.018205,            0.001832,             0.67693,             0.72729,             0.72016,              0.4504,            0.034302,            0.010154,           0.0028198,            0.008682,            0.008682,            0.008682
                  52,            0.037008,            0.018662,           0.0018203,             0.65023,             0.71893,             0.71207,             0.44564,            0.034647,            0.010146,           0.0028592,           0.0086316,           0.0086316,           0.0086316
                  53,            0.037165,            0.018777,           0.0019402,              0.6696,             0.75213,             0.73561,             0.45112,            0.034579,            0.010088,           0.0025591,           0.0085805,           0.0085805,           0.0085805
                  54,            0.036848,            0.018382,           0.0018771,             0.68598,             0.73207,             0.71358,             0.44052,            0.034536,            0.010035,           0.0023374,           0.0085286,           0.0085286,           0.0085286
                  55,             0.03692,            0.018578,           0.0019112,             0.63172,             0.75304,             0.72139,             0.44958,            0.034345,            0.010068,           0.0026134,           0.0084759,           0.0084759,           0.0084759
                  56,            0.036825,            0.018414,           0.0019434,             0.65361,             0.73443,             0.73601,             0.44879,            0.034278,            0.010022,           0.0024663,           0.0084225,           0.0084225,           0.0084225
                  57,            0.036693,            0.018762,           0.0020846,             0.65456,             0.72122,             0.73469,             0.46048,            0.034318,            0.010021,           0.0026575,           0.0083684,           0.0083684,           0.0083684
                  58,            0.036662,            0.018654,           0.0017669,             0.70016,             0.75184,              0.7478,              0.4708,            0.034149,            0.010005,           0.0025968,           0.0083136,           0.0083136,           0.0083136
                  59,            0.036365,            0.018103,           0.0019705,              0.7083,             0.74892,             0.74422,             0.47647,            0.034099,           0.0099805,           0.0026333,           0.0082581,           0.0082581,           0.0082581
                  60,            0.036449,            0.018222,           0.0018034,             0.72686,              0.7325,             0.75084,             0.47408,            0.033863,           0.0098737,           0.0024143,           0.0082019,           0.0082019,           0.0082019
                  61,            0.036694,            0.018054,           0.0019082,             0.67505,             0.69814,             0.72197,             0.45206,            0.033679,           0.0098952,           0.0023837,            0.008145,            0.008145,            0.008145
                  62,            0.036209,            0.018033,           0.0017034,             0.68226,             0.76315,              0.7519,             0.46718,             0.03385,           0.0098247,           0.0028361,           0.0080875,           0.0080875,           0.0080875
                  63,            0.035745,            0.018061,           0.0017679,             0.58874,             0.76717,             0.73558,             0.46743,            0.033585,           0.0098748,            0.002766,           0.0080294,           0.0080294,           0.0080294
                  64,             0.03613,            0.018097,           0.0021075,             0.66922,             0.76705,             0.73252,             0.46811,            0.033411,           0.0097854,           0.0027248,           0.0079706,           0.0079706,           0.0079706
