               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  23,            0.045513,             0.02002,           0.0043166,             0.77902,             0.40436,             0.49893,             0.26338,            0.042723,            0.010599,           0.0047365,            0.009734,            0.009734,            0.009734
                  24,            0.045126,            0.019568,           0.0043048,             0.54389,             0.49888,             0.52347,             0.28313,            0.042744,            0.010579,           0.0053473,           0.0097095,           0.0097095,           0.0097095
                  25,            0.045321,            0.019709,           0.0043687,             0.68427,             0.43714,             0.48675,             0.26467,            0.042367,            0.010519,           0.0052609,            0.009684,            0.009684,            0.009684
                  26,            0.044883,            0.019684,           0.0042542,             0.68018,             0.45766,             0.53506,             0.28806,            0.041799,             0.01072,           0.0047308,           0.0096575,           0.0096575,           0.0096575
                  27,            0.044535,            0.019435,           0.0040406,             0.65052,             0.43244,             0.49185,             0.26471,            0.042767,            0.010475,           0.0048011,           0.0096299,           0.0096299,           0.0096299
                  28,            0.044943,            0.019543,           0.0043269,             0.69711,             0.44312,             0.49837,             0.27637,            0.041864,            0.010452,           0.0047066,           0.0096013,           0.0096013,           0.0096013
                  29,            0.044279,            0.019428,           0.0039894,             0.68935,             0.44638,             0.52513,             0.28882,             0.04173,            0.010547,           0.0046553,           0.0095717,           0.0095717,           0.0095717
                  30,             0.04437,            0.019515,           0.0038656,             0.82904,             0.40199,             0.53966,             0.27602,            0.042094,            0.010675,           0.0049542,           0.0095411,           0.0095411,           0.0095411
                  31,            0.043537,            0.019569,           0.0038847,             0.71318,             0.41396,             0.52659,             0.28035,            0.041164,             0.01031,           0.0056008,           0.0095095,           0.0095095,           0.0095095
                  32,            0.044034,            0.019501,           0.0036111,              0.6969,             0.42328,             0.50737,             0.28077,            0.040919,            0.010296,           0.0043191,           0.0094769,           0.0094769,           0.0094769
                  33,            0.043841,            0.019083,           0.0035544,             0.71328,             0.44732,             0.53149,             0.28389,            0.041522,            0.010314,           0.0042906,           0.0094434,           0.0094434,           0.0094434
                  34,            0.043512,            0.019069,            0.003791,             0.81181,             0.44836,             0.52923,             0.28091,            0.040855,            0.010179,           0.0044389,           0.0094088,           0.0094088,           0.0094088
                  35,            0.043441,            0.018686,           0.0037581,             0.76384,             0.44164,             0.56121,             0.30593,            0.040993,            0.010073,           0.0039556,           0.0093733,           0.0093733,           0.0093733
                  36,            0.043261,            0.019233,            0.003561,             0.71007,              0.4511,             0.55173,              0.3038,            0.040581,            0.010194,           0.0042991,           0.0093369,           0.0093369,           0.0093369
                  37,            0.042956,            0.019044,           0.0035308,             0.74999,             0.44284,              0.5303,             0.28539,            0.040637,            0.010264,           0.0040629,           0.0092995,           0.0092995,           0.0092995
                  38,            0.042772,            0.018764,           0.0033801,             0.71306,             0.47909,             0.57348,             0.31911,            0.040416,            0.010172,            0.004263,           0.0092611,           0.0092611,           0.0092611
                  39,            0.042562,             0.01902,           0.0034632,             0.80142,             0.43973,             0.59435,             0.32349,            0.040032,            0.010014,           0.0041906,           0.0092219,           0.0092219,           0.0092219
                  40,            0.042444,            0.018722,           0.0033834,             0.76872,             0.44272,             0.58416,             0.32219,            0.040277,            0.010079,           0.0040931,           0.0091817,           0.0091817,           0.0091817
                  41,            0.042108,            0.019017,           0.0033535,             0.81687,             0.43711,             0.59503,             0.31443,            0.039557,           0.0098797,           0.0039972,           0.0091406,           0.0091406,           0.0091406
                  42,            0.042333,            0.018817,           0.0034382,             0.73841,             0.45468,             0.57125,             0.31931,            0.040308,            0.010105,           0.0046144,           0.0090986,           0.0090986,           0.0090986
                  43,            0.042281,            0.018795,           0.0032265,              0.6677,             0.50091,              0.5642,             0.31679,             0.04035,           0.0099968,           0.0044602,           0.0090557,           0.0090557,           0.0090557
                  44,            0.042332,             0.01892,           0.0033319,             0.74863,             0.43385,             0.56712,              0.3262,            0.038812,            0.009898,           0.0040075,           0.0090119,           0.0090119,           0.0090119
                  45,            0.041938,            0.018436,           0.0033808,             0.75501,             0.46457,             0.57871,              0.3236,            0.039357,            0.009878,           0.0037942,           0.0089673,           0.0089673,           0.0089673
                  46,            0.041933,            0.018485,           0.0034783,             0.77251,             0.47863,             0.58043,             0.32487,            0.039263,           0.0096811,           0.0036969,           0.0089218,           0.0089218,           0.0089218
                  47,            0.041037,             0.01865,           0.0031688,             0.66637,             0.51246,             0.56024,             0.32545,            0.039074,           0.0098824,           0.0038343,           0.0088755,           0.0088755,           0.0088755
                  48,            0.041552,            0.018505,           0.0031808,             0.75445,             0.47667,             0.60042,             0.34689,            0.038985,           0.0097234,           0.0036887,           0.0088283,           0.0088283,           0.0088283
                  49,             0.04151,            0.018227,           0.0030835,              0.7432,              0.4787,             0.57479,              0.3285,             0.03923,           0.0097822,           0.0038415,           0.0087804,           0.0087804,           0.0087804
                  50,            0.041253,            0.018467,           0.0029685,             0.75898,             0.49279,             0.58094,             0.33396,            0.038593,            0.009653,           0.0036407,           0.0087316,           0.0087316,           0.0087316
                  51,            0.041277,            0.018072,           0.0029563,             0.76186,             0.47809,             0.59014,             0.33698,            0.038233,           0.0097337,           0.0039832,            0.008682,            0.008682,            0.008682
                  52,            0.040905,            0.018597,           0.0030271,             0.75391,             0.47216,             0.58404,             0.33885,            0.038664,           0.0098531,           0.0039339,           0.0086316,           0.0086316,           0.0086316
                  53,            0.041107,            0.018602,           0.0028536,             0.70309,             0.50064,             0.63251,             0.36134,            0.038057,           0.0095905,           0.0035468,           0.0085805,           0.0085805,           0.0085805
                  54,            0.040675,            0.018263,            0.002847,             0.72182,             0.47651,             0.59894,             0.34539,            0.037849,           0.0096457,           0.0037121,           0.0085286,           0.0085286,           0.0085286
                  55,             0.04083,            0.018544,            0.002981,              0.7046,             0.48761,             0.59787,             0.34916,            0.037718,           0.0094796,           0.0035306,           0.0084759,           0.0084759,           0.0084759
                  56,            0.040486,             0.01829,           0.0026237,              0.7275,             0.48775,             0.56613,             0.32866,             0.03754,            0.009516,           0.0035781,           0.0084225,           0.0084225,           0.0084225
                  57,            0.040583,            0.018614,           0.0030881,             0.70278,             0.48509,             0.61369,             0.36058,            0.037433,           0.0094358,           0.0036261,           0.0083684,           0.0083684,           0.0083684
                  58,            0.040757,            0.018458,           0.0027327,             0.72889,             0.49026,             0.59976,              0.3551,            0.037761,           0.0095094,           0.0033089,           0.0083136,           0.0083136,           0.0083136
                  59,            0.040188,            0.018053,           0.0027139,             0.71434,             0.49795,             0.58826,             0.35404,            0.037554,           0.0096897,           0.0032377,           0.0082581,           0.0082581,           0.0082581
                  60,             0.04022,            0.018106,           0.0026087,             0.73219,             0.50092,             0.61573,             0.36975,            0.037448,           0.0094162,           0.0033287,           0.0082019,           0.0082019,           0.0082019
                  61,            0.040654,             0.01794,           0.0029285,              0.6781,             0.51972,             0.62863,             0.36893,            0.037358,           0.0095655,           0.0033663,            0.008145,            0.008145,            0.008145
                  62,            0.040233,            0.018044,           0.0027788,              0.7786,             0.48994,             0.62145,             0.36738,            0.037201,           0.0094435,           0.0032455,           0.0080875,           0.0080875,           0.0080875
                  63,            0.039654,            0.018256,           0.0025958,              0.8158,             0.46979,             0.62447,             0.37099,            0.037351,           0.0094009,           0.0036403,           0.0080294,           0.0080294,           0.0080294
                  64,            0.039942,            0.017998,           0.0030802,             0.76889,             0.48955,             0.62717,             0.37642,            0.036851,           0.0094519,           0.0033868,           0.0079706,           0.0079706,           0.0079706
                  65,            0.039511,            0.018188,            0.002575,             0.78058,             0.50039,             0.65405,             0.38921,            0.036999,           0.0093855,           0.0034915,           0.0079112,           0.0079112,           0.0079112
                  66,            0.039829,            0.017932,           0.0028287,             0.76318,             0.48301,             0.61851,             0.37356,            0.037094,           0.0093574,           0.0032531,           0.0078512,           0.0078512,           0.0078512
                  67,            0.039706,            0.017764,           0.0026583,             0.77497,              0.4835,             0.64742,             0.38805,            0.036982,           0.0093087,           0.0031178,           0.0077907,           0.0077907,           0.0077907
                  68,            0.039561,            0.017758,           0.0027691,             0.71937,             0.54557,              0.6649,             0.40605,            0.036361,           0.0092217,           0.0032066,           0.0077296,           0.0077296,           0.0077296
                  69,            0.039822,            0.017479,            0.002687,             0.73644,             0.52561,             0.65117,             0.38419,            0.036571,           0.0092443,            0.003422,           0.0076679,           0.0076679,           0.0076679
                  70,            0.039389,            0.017918,           0.0026268,             0.82692,             0.48088,             0.64944,             0.39123,            0.036448,           0.0092207,           0.0030703,           0.0076057,           0.0076057,           0.0076057
                  71,            0.039151,            0.017496,           0.0023606,             0.77991,              0.4991,             0.66742,             0.39997,            0.036313,           0.0091478,           0.0032453,            0.007543,            0.007543,            0.007543
                  72,            0.039473,            0.017804,           0.0026981,             0.75693,             0.50673,             0.64069,             0.39281,            0.036621,           0.0092284,           0.0032171,           0.0074797,           0.0074797,           0.0074797
                  73,            0.039256,            0.017657,           0.0026087,             0.74703,             0.49995,             0.65375,             0.40371,            0.036469,           0.0091903,           0.0032424,            0.007416,            0.007416,            0.007416
                  74,            0.039179,             0.01761,           0.0025997,             0.70253,             0.55276,             0.63782,             0.38633,            0.036622,           0.0091855,           0.0034096,           0.0073518,           0.0073518,           0.0073518
                  75,             0.03916,             0.01771,            0.002405,             0.77803,             0.51301,             0.66356,             0.39334,             0.03622,           0.0091319,            0.003386,           0.0072872,           0.0072872,           0.0072872
                  76,            0.038675,            0.017455,           0.0025172,             0.70191,             0.58334,              0.6858,             0.40797,            0.036212,           0.0090925,           0.0031361,           0.0072221,           0.0072221,           0.0072221
                  77,            0.038798,            0.017588,           0.0022987,             0.74838,             0.52726,             0.65735,               0.396,            0.035697,           0.0090826,           0.0030961,           0.0071566,           0.0071566,           0.0071566
                  78,            0.038471,            0.017465,           0.0023025,              0.7001,             0.58287,             0.66963,             0.40356,            0.035779,           0.0091327,            0.003221,           0.0070906,           0.0070906,           0.0070906
                  79,             0.03859,            0.017524,           0.0024754,              0.7333,             0.54338,             0.67681,             0.41985,            0.035685,           0.0090715,           0.0032326,           0.0070243,           0.0070243,           0.0070243
                  80,            0.038648,            0.017506,           0.0023842,             0.75098,             0.52667,             0.68496,             0.42065,            0.035634,           0.0090698,           0.0031114,           0.0069576,           0.0069576,           0.0069576
                  81,            0.038366,            0.017233,           0.0022553,             0.73388,             0.53662,             0.68194,             0.41881,            0.035824,           0.0090899,           0.0031106,           0.0068906,           0.0068906,           0.0068906
                  82,            0.038409,            0.017189,           0.0022645,             0.70266,             0.55532,             0.68015,             0.41181,            0.035394,           0.0090485,            0.003152,           0.0068232,           0.0068232,           0.0068232
                  83,            0.038356,            0.017252,           0.0022803,             0.75348,             0.51372,             0.67195,             0.40688,            0.035453,           0.0090674,           0.0030092,           0.0067555,           0.0067555,           0.0067555
                  84,            0.038572,            0.017674,           0.0025553,             0.78342,             0.48322,             0.65586,             0.39757,            0.035528,            0.009021,           0.0030455,           0.0066874,           0.0066874,           0.0066874
                  85,            0.037851,            0.017301,           0.0023709,             0.73818,             0.54775,               0.674,             0.41178,            0.035345,           0.0090049,           0.0030101,           0.0066191,           0.0066191,           0.0066191
                  86,            0.038437,            0.017573,           0.0024954,             0.74634,             0.51434,             0.67679,             0.41431,            0.035231,           0.0090858,            0.003026,           0.0065505,           0.0065505,           0.0065505
                  87,            0.038112,            0.017337,           0.0022316,             0.72326,             0.56619,             0.68323,             0.42222,            0.035343,           0.0090548,           0.0029401,           0.0064816,           0.0064816,           0.0064816
                  88,            0.037945,            0.017484,           0.0019408,             0.72029,             0.56391,             0.69327,             0.42472,            0.035285,           0.0089612,           0.0029026,           0.0064125,           0.0064125,           0.0064125
                  89,             0.03742,            0.017342,           0.0022199,             0.72213,             0.54092,             0.68163,             0.42063,            0.035234,           0.0089796,           0.0029518,           0.0063432,           0.0063432,           0.0063432
                  90,            0.037536,             0.01699,           0.0020519,             0.78701,             0.51732,             0.69564,             0.43418,             0.03507,           0.0089321,           0.0027992,           0.0062737,           0.0062737,           0.0062737
                  91,            0.037762,             0.01688,           0.0022311,             0.79027,              0.5391,              0.6929,              0.4377,            0.035072,           0.0089571,            0.002706,            0.006204,            0.006204,            0.006204
                  92,            0.038134,            0.017193,           0.0021967,             0.81465,             0.53782,             0.71681,             0.44766,            0.034958,           0.0088789,           0.0028437,           0.0061341,           0.0061341,           0.0061341
                  93,            0.037359,            0.017159,            0.002055,             0.79554,             0.52689,              0.7057,             0.44087,            0.034768,           0.0089139,           0.0027677,            0.006064,            0.006064,            0.006064
                  94,            0.037668,            0.016864,           0.0021056,             0.72427,             0.57159,             0.70905,              0.4453,            0.034775,           0.0089049,           0.0029124,           0.0059938,           0.0059938,           0.0059938
                  95,            0.037142,            0.016973,           0.0021055,             0.76153,               0.533,             0.71355,             0.44779,            0.034778,            0.008864,           0.0029211,           0.0059235,           0.0059235,           0.0059235
                  96,            0.037033,            0.016883,           0.0020069,             0.81544,             0.52386,             0.71644,             0.45295,             0.03469,           0.0088708,           0.0028482,           0.0058531,           0.0058531,           0.0058531
                  97,            0.037315,            0.016889,           0.0020255,             0.77096,             0.54282,             0.70913,             0.44101,            0.034663,           0.0088814,           0.0028068,           0.0057826,           0.0057826,           0.0057826
                  98,            0.037076,            0.016696,           0.0021313,             0.76216,             0.53643,             0.70713,             0.44499,            0.034717,           0.0088521,           0.0028721,            0.005712,            0.005712,            0.005712
                  99,            0.037024,            0.016806,           0.0020375,             0.84023,             0.51156,             0.71867,             0.44185,            0.034647,           0.0088261,           0.0028567,           0.0056413,           0.0056413,           0.0056413
                 100,            0.037092,            0.016923,           0.0021615,             0.81466,             0.51756,             0.71896,             0.44667,            0.034621,           0.0088276,           0.0027224,           0.0055707,           0.0055707,           0.0055707
                 101,            0.037082,            0.016895,           0.0019376,             0.71405,             0.58523,             0.72576,             0.44856,            0.034605,           0.0088247,           0.0027252,              0.0055,              0.0055,              0.0055
                 102,            0.036888,            0.016576,           0.0018054,             0.74139,             0.56635,             0.72161,             0.45158,            0.034467,           0.0088048,           0.0027081,           0.0054293,           0.0054293,           0.0054293
                 103,            0.036535,            0.016603,           0.0018385,             0.78643,             0.53404,             0.72622,             0.45363,            0.034375,           0.0087912,           0.0026982,           0.0053587,           0.0053587,           0.0053587
                 104,            0.036865,            0.016669,           0.0020723,             0.79419,             0.52356,             0.72284,             0.45245,            0.034345,           0.0087703,           0.0026843,            0.005288,            0.005288,            0.005288
                 105,             0.03647,            0.016653,           0.0017748,             0.86244,             0.49832,             0.72888,             0.46045,            0.034288,           0.0087732,           0.0026494,           0.0052174,           0.0052174,           0.0052174
                 106,            0.036428,            0.016932,           0.0019763,              0.7699,             0.53313,             0.72646,             0.45582,            0.034264,           0.0087833,           0.0026905,           0.0051469,           0.0051469,           0.0051469
                 107,            0.036222,            0.016421,           0.0019142,             0.75657,             0.54864,             0.72746,             0.45469,            0.034319,           0.0087641,           0.0027411,           0.0050765,           0.0050765,           0.0050765
                 108,            0.036158,            0.016554,           0.0020394,             0.75695,             0.55225,             0.72654,             0.45697,            0.034343,           0.0087686,           0.0028019,           0.0050062,           0.0050062,           0.0050062
                 109,            0.036101,            0.016669,           0.0019195,             0.76417,             0.54731,             0.72312,             0.45625,            0.034235,            0.008733,            0.002794,            0.004936,            0.004936,            0.004936
                 110,            0.036142,            0.016663,           0.0018587,             0.77772,             0.54806,              0.7229,              0.4606,            0.034189,            0.008715,           0.0027162,           0.0048659,           0.0048659,           0.0048659
                 111,            0.036326,            0.016569,           0.0018712,             0.78495,             0.55132,             0.73291,             0.45997,            0.034153,           0.0086992,             0.00267,            0.004796,            0.004796,            0.004796
                 112,            0.036005,            0.016434,            0.001961,             0.79817,             0.53934,               0.735,             0.46119,            0.034083,           0.0087182,           0.0026673,           0.0047263,           0.0047263,           0.0047263
                 113,             0.03636,            0.016566,           0.0019035,             0.77168,              0.5669,             0.74478,             0.46845,            0.033989,           0.0087177,           0.0026354,           0.0046568,           0.0046568,           0.0046568
                 114,            0.035572,            0.016298,           0.0018947,             0.78541,             0.54801,             0.74133,             0.46812,            0.034005,           0.0087029,           0.0026586,           0.0045875,           0.0045875,           0.0045875
                 115,            0.035491,            0.016303,           0.0018939,              0.7717,             0.55296,             0.73644,              0.4606,            0.034029,           0.0086843,           0.0026577,           0.0045184,           0.0045184,           0.0045184
                 116,             0.03547,            0.016322,           0.0017482,             0.78616,             0.54168,             0.73816,             0.46246,            0.033912,           0.0086614,           0.0026133,           0.0044495,           0.0044495,           0.0044495
                 117,            0.035401,            0.016301,           0.0019932,               0.787,             0.54751,             0.73962,             0.46135,            0.033934,           0.0086559,           0.0026006,           0.0043809,           0.0043809,           0.0043809
                 118,             0.03554,            0.016541,           0.0017005,             0.77381,             0.55794,             0.73714,             0.45976,            0.033911,           0.0086618,           0.0025995,           0.0043126,           0.0043126,           0.0043126
                 119,             0.03533,             0.01629,           0.0017316,             0.76314,             0.56031,             0.73158,             0.46268,            0.033813,           0.0086427,           0.0025908,           0.0042445,           0.0042445,           0.0042445
                 120,            0.035424,            0.016203,           0.0016619,             0.80395,             0.55221,              0.7312,             0.46295,             0.03374,           0.0086228,           0.0025714,           0.0041768,           0.0041768,           0.0041768
                 121,             0.03513,            0.016059,           0.0016539,             0.80902,             0.53889,             0.73109,             0.46042,            0.033782,           0.0086196,           0.0025668,           0.0041094,           0.0041094,           0.0041094
                 122,            0.035153,            0.016262,           0.0018032,             0.77994,             0.56232,             0.73654,             0.46531,            0.033754,           0.0086184,           0.0025513,           0.0040424,           0.0040424,           0.0040424
                 123,            0.035236,            0.016459,           0.0015396,             0.77541,             0.55727,             0.73531,             0.46576,            0.033743,           0.0086247,           0.0025403,           0.0039757,           0.0039757,           0.0039757
                 124,             0.03552,            0.016262,           0.0017698,             0.78393,             0.55553,             0.73346,             0.46588,            0.033684,            0.008605,           0.0025353,           0.0039094,           0.0039094,           0.0039094
                 125,            0.034813,             0.01617,           0.0015185,             0.81426,             0.55477,             0.73647,             0.46251,             0.03362,           0.0085833,           0.0025452,           0.0038434,           0.0038434,           0.0038434
                 126,            0.034949,            0.016163,           0.0016664,             0.85204,             0.52884,             0.74207,             0.46802,            0.033622,           0.0085626,           0.0025617,           0.0037779,           0.0037779,           0.0037779
                 127,            0.035041,            0.016093,           0.0016666,             0.76459,             0.58742,             0.73957,             0.47188,            0.033598,           0.0085477,            0.002589,           0.0037128,           0.0037128,           0.0037128
                 128,            0.034718,            0.016312,           0.0014702,             0.77701,             0.58569,             0.74271,             0.47051,            0.033525,           0.0085413,           0.0026293,           0.0036482,           0.0036482,           0.0036482
                 129,            0.034648,            0.016158,           0.0015766,             0.83278,             0.54661,             0.74139,             0.47373,              0.0335,           0.0085441,           0.0026175,            0.003584,            0.003584,            0.003584
                 130,            0.034682,            0.016082,           0.0015056,             0.78798,              0.5705,             0.74264,             0.47242,            0.033507,           0.0085239,           0.0026031,           0.0035203,           0.0035203,           0.0035203
                 131,            0.034521,            0.016169,           0.0016411,             0.78843,             0.56484,              0.7395,              0.4739,            0.033463,           0.0085102,           0.0025857,            0.003457,            0.003457,            0.003457
                 132,            0.034419,            0.015884,           0.0016271,             0.78654,             0.56477,             0.74384,             0.48166,            0.033421,           0.0084932,           0.0025586,           0.0033943,           0.0033943,           0.0033943
                 133,            0.034576,            0.015677,           0.0015221,             0.79116,             0.57192,              0.7482,              0.4807,            0.033362,            0.008488,           0.0025468,           0.0033321,           0.0033321,           0.0033321
                 134,            0.034456,            0.015957,           0.0014511,             0.81109,             0.56024,             0.74861,             0.48138,            0.033362,           0.0084773,           0.0025391,           0.0032704,           0.0032704,           0.0032704
                 135,            0.034047,            0.016125,           0.0016068,             0.81781,             0.54984,             0.74781,             0.48066,            0.033322,           0.0084741,            0.002532,           0.0032093,           0.0032093,           0.0032093
                 136,            0.034139,             0.01573,             0.00148,             0.79947,             0.56195,             0.74342,             0.47908,            0.033304,           0.0084687,           0.0025227,           0.0031488,           0.0031488,           0.0031488
                 137,            0.034138,            0.015817,           0.0014756,              0.7883,             0.56888,             0.74368,             0.47892,            0.033276,           0.0084691,           0.0025106,           0.0030888,           0.0030888,           0.0030888
                 138,            0.033875,            0.015669,           0.0015796,             0.75862,             0.59455,             0.74553,             0.47902,            0.033225,           0.0084686,           0.0024873,           0.0030294,           0.0030294,           0.0030294
                 139,            0.034277,            0.015697,           0.0015888,             0.80978,             0.55474,             0.74586,             0.47883,            0.033201,            0.008461,           0.0024837,           0.0029706,           0.0029706,           0.0029706
                 140,            0.033823,            0.015817,            0.001384,             0.80303,             0.56377,             0.74709,             0.48509,            0.033184,           0.0084573,           0.0024625,           0.0029125,           0.0029125,           0.0029125
                 141,            0.033844,             0.01579,           0.0014475,             0.80466,             0.56467,             0.74966,             0.48655,            0.033162,           0.0084606,           0.0024506,            0.002855,            0.002855,            0.002855
                 142,            0.033767,            0.015733,           0.0014482,             0.51918,              0.7734,             0.75079,              0.4868,            0.033155,           0.0084586,           0.0024533,           0.0027981,           0.0027981,           0.0027981
                 143,             0.03386,            0.015656,            0.001457,             0.52006,              0.7739,             0.75003,             0.48813,            0.033165,            0.008455,           0.0024537,           0.0027419,           0.0027419,           0.0027419
                 144,            0.033604,            0.015562,           0.0013682,             0.79869,             0.57821,             0.75572,              0.4882,             0.03315,           0.0084523,           0.0024456,           0.0026864,           0.0026864,           0.0026864
                 145,            0.033686,             0.01564,           0.0013587,             0.80702,             0.57666,             0.75625,             0.48766,            0.033135,           0.0084457,           0.0024248,           0.0026316,           0.0026316,           0.0026316
                 146,            0.033424,            0.015577,           0.0014413,             0.78659,             0.59423,             0.75633,             0.48974,             0.03313,           0.0084407,           0.0024123,           0.0025775,           0.0025775,           0.0025775
                 147,            0.033702,            0.015522,           0.0014385,             0.79336,             0.59079,             0.75499,             0.48906,            0.033115,           0.0084354,           0.0024086,           0.0025241,           0.0025241,           0.0025241
                 148,            0.033567,            0.015431,           0.0014893,             0.79005,             0.58637,             0.75244,             0.48757,            0.033086,           0.0084289,           0.0023984,           0.0024714,           0.0024714,           0.0024714
                 149,            0.033488,            0.015707,           0.0014252,             0.78611,             0.58892,             0.75241,             0.48625,            0.033072,           0.0084257,           0.0024025,           0.0024195,           0.0024195,           0.0024195
                 150,            0.033349,            0.015435,           0.0014718,             0.78476,               0.599,             0.75367,             0.48652,            0.033061,           0.0084211,           0.0024077,           0.0023684,           0.0023684,           0.0023684
                 151,            0.033291,            0.015478,           0.0014019,             0.75497,             0.62214,             0.75557,             0.48579,            0.033054,           0.0084174,           0.0024138,            0.002318,            0.002318,            0.002318
                 152,            0.033149,            0.015409,           0.0014652,             0.75902,             0.62173,             0.75522,             0.48657,             0.03303,           0.0084065,           0.0024076,           0.0022684,           0.0022684,           0.0022684
                 153,            0.033427,            0.015368,           0.0013064,             0.53367,             0.76052,             0.75438,             0.48813,            0.033017,           0.0084025,           0.0024011,           0.0022196,           0.0022196,           0.0022196
                 154,            0.033293,            0.015341,           0.0013503,             0.53477,             0.76145,              0.7541,             0.48601,            0.032999,           0.0083988,           0.0024037,           0.0021717,           0.0021717,           0.0021717
                 155,            0.033153,            0.015225,           0.0013446,             0.53731,             0.75461,             0.74991,             0.48989,            0.032985,           0.0083907,           0.0024086,           0.0021245,           0.0021245,           0.0021245
                 156,            0.032928,            0.015283,           0.0012783,             0.53338,             0.76312,             0.75002,             0.49078,            0.032962,           0.0083874,           0.0024025,           0.0020782,           0.0020782,           0.0020782
                 157,            0.032886,            0.015515,           0.0013749,             0.53709,             0.76653,             0.75308,             0.49092,            0.032945,           0.0083824,           0.0023992,           0.0020327,           0.0020327,           0.0020327
