               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  32,            0.043002,            0.021347,           0.0030125,             0.78933,             0.46457,             0.54846,             0.29546,            0.038941,            0.012026,           0.0044685,           0.0094769,           0.0094769,           0.0094769
                  33,            0.042848,            0.020911,           0.0029777,             0.59639,             0.47338,             0.49873,               0.266,            0.039246,            0.011938,           0.0050064,           0.0094434,           0.0094434,           0.0094434
                  34,            0.042581,            0.021157,           0.0031353,             0.66527,             0.47244,             0.51925,             0.28537,            0.039722,            0.011969,           0.0054143,           0.0094088,           0.0094088,           0.0094088
                  35,            0.042963,            0.020783,           0.0034672,             0.68944,             0.47582,             0.53363,              0.2938,            0.039358,            0.011966,           0.0048975,           0.0093733,           0.0093733,           0.0093733
                  36,            0.042308,            0.021229,           0.0031065,             0.75229,             0.46817,              0.5472,             0.30879,            0.038579,             0.01197,           0.0041681,           0.0093369,           0.0093369,           0.0093369
                  37,             0.04216,            0.021046,           0.0029766,             0.72904,             0.49569,             0.57334,             0.31592,            0.038175,            0.011708,           0.0045943,           0.0092995,           0.0092995,           0.0092995
                  38,            0.042091,            0.020687,           0.0028314,             0.72431,              0.4196,             0.52775,             0.29749,            0.038809,            0.011697,            0.004976,           0.0092611,           0.0092611,           0.0092611
                  39,            0.041756,            0.020913,           0.0028582,             0.65927,              0.5536,             0.55684,              0.3106,            0.038473,            0.011833,           0.0045383,           0.0092219,           0.0092219,           0.0092219
                  40,            0.041737,            0.020475,           0.0029095,             0.72896,             0.47331,             0.57461,             0.31897,            0.038138,            0.011525,           0.0045058,           0.0091817,           0.0091817,           0.0091817
                  41,            0.041471,            0.020866,           0.0027676,             0.72983,              0.5082,             0.57126,             0.33387,            0.037596,            0.011571,           0.0041363,           0.0091406,           0.0091406,           0.0091406
                  42,            0.041808,            0.020788,           0.0030243,             0.69494,              0.4952,             0.55952,             0.31817,            0.038003,            0.011871,           0.0048081,           0.0090986,           0.0090986,           0.0090986
                  43,            0.041344,            0.020641,           0.0027335,             0.72892,             0.49102,             0.57936,             0.32802,            0.037476,            0.011313,           0.0037022,           0.0090557,           0.0090557,           0.0090557
                  44,            0.041274,            0.020842,           0.0026954,             0.62574,             0.52177,             0.54092,             0.31039,            0.038205,            0.011527,           0.0041743,           0.0090119,           0.0090119,           0.0090119
                  45,            0.041256,            0.020313,           0.0028143,              0.7165,             0.48844,             0.56051,              0.3178,            0.037307,             0.01145,           0.0038017,           0.0089673,           0.0089673,           0.0089673
                  46,            0.041233,            0.020328,           0.0028841,             0.71249,             0.52418,             0.58962,             0.32751,            0.037802,            0.011287,           0.0042198,           0.0089218,           0.0089218,           0.0089218
                  47,             0.04033,            0.020494,           0.0026819,              0.7579,             0.49678,              0.5705,             0.32743,            0.037024,            0.011631,           0.0041972,           0.0088755,           0.0088755,           0.0088755
                  48,            0.040695,            0.020248,           0.0026699,             0.69089,             0.52609,             0.58349,             0.33813,            0.037044,            0.011385,           0.0036352,           0.0088283,           0.0088283,           0.0088283
                  49,            0.040735,            0.019931,           0.0025365,             0.69843,             0.52992,             0.60072,             0.35178,            0.036955,            0.011242,           0.0040015,           0.0087804,           0.0087804,           0.0087804
                  50,            0.040569,            0.020306,           0.0026754,             0.74381,             0.53782,             0.63091,             0.36743,            0.036528,             0.01124,           0.0038204,           0.0087316,           0.0087316,           0.0087316
                  51,            0.040447,            0.019788,           0.0023648,             0.74458,              0.5407,             0.62187,             0.35084,            0.036536,            0.011229,           0.0038292,            0.008682,            0.008682,            0.008682
                  52,            0.039968,            0.020459,            0.002366,             0.74301,             0.50385,             0.59535,             0.34437,            0.037139,             0.01132,           0.0037778,           0.0086316,           0.0086316,           0.0086316
                  53,            0.040282,            0.020383,           0.0024251,             0.72049,             0.54098,             0.62162,             0.35586,              0.0366,            0.010889,           0.0039435,           0.0085805,           0.0085805,           0.0085805
                  54,            0.039924,            0.020068,           0.0023709,             0.82806,             0.51517,             0.62391,             0.36125,            0.036561,             0.01111,           0.0037908,           0.0085286,           0.0085286,           0.0085286
                  55,            0.040113,            0.020395,           0.0026371,             0.71522,             0.52786,             0.59008,             0.34915,            0.036617,            0.011138,           0.0039373,           0.0084759,           0.0084759,           0.0084759
                  56,            0.039902,            0.020184,           0.0025723,             0.73615,             0.54272,             0.62032,             0.36692,            0.036011,            0.011043,           0.0039136,           0.0084225,           0.0084225,           0.0084225
                  57,            0.039511,            0.020345,           0.0025517,             0.79011,             0.51708,             0.62935,             0.37501,            0.036253,            0.010934,           0.0038894,           0.0083684,           0.0083684,           0.0083684
                  58,            0.039699,            0.020314,           0.0023319,             0.71629,             0.54403,             0.61067,             0.35759,              0.0363,            0.011013,           0.0037932,           0.0083136,           0.0083136,           0.0083136
                  59,             0.03926,            0.019748,            0.002271,             0.77513,             0.52422,             0.61069,             0.35844,            0.036285,            0.010911,           0.0036579,           0.0082581,           0.0082581,           0.0082581
                  60,            0.039203,            0.019987,           0.0024291,              0.8004,             0.50256,             0.63807,              0.3814,            0.035694,            0.010902,            0.003223,           0.0082019,           0.0082019,           0.0082019
                  61,            0.039675,            0.019669,           0.0023458,             0.69854,             0.54453,             0.61935,             0.36613,            0.035692,            0.010979,           0.0037408,            0.008145,            0.008145,            0.008145
                  62,            0.039408,            0.019832,           0.0021979,             0.80745,             0.52506,             0.66342,             0.39506,            0.035328,             0.01084,           0.0036443,           0.0080875,           0.0080875,           0.0080875
                  63,            0.038735,            0.019809,           0.0021445,             0.73649,             0.54925,             0.63025,             0.38108,            0.035763,             0.01083,           0.0037343,           0.0080294,           0.0080294,           0.0080294
                  64,            0.039176,            0.019744,           0.0025274,             0.77656,             0.52097,             0.65869,             0.38572,            0.035645,            0.010768,           0.0037092,           0.0079706,           0.0079706,           0.0079706
                  65,            0.038467,            0.019814,           0.0021177,             0.72719,             0.56337,             0.67048,             0.39687,            0.035288,            0.010784,           0.0032174,           0.0079112,           0.0079112,           0.0079112
                  66,            0.038675,            0.019649,           0.0023024,             0.80904,             0.50242,             0.64609,             0.39494,            0.035587,            0.010719,           0.0033106,           0.0078512,           0.0078512,           0.0078512
                  67,             0.03881,            0.019482,           0.0022695,             0.72739,              0.5325,             0.64515,             0.38879,            0.035284,            0.010731,           0.0034299,           0.0077907,           0.0077907,           0.0077907
                  68,            0.038858,            0.019421,           0.0022812,               0.764,              0.5793,              0.6686,             0.39438,            0.034998,            0.010636,           0.0033264,           0.0077296,           0.0077296,           0.0077296
                  69,            0.038774,            0.019092,           0.0022288,             0.79561,             0.53893,             0.66999,             0.39297,            0.034933,            0.010689,            0.003224,           0.0076679,           0.0076679,           0.0076679
                  70,             0.03844,            0.019613,           0.0022572,             0.73022,             0.54868,             0.66061,             0.40845,            0.034622,            0.010658,           0.0032884,           0.0076057,           0.0076057,           0.0076057
                  71,              0.0385,             0.01915,           0.0019575,             0.76715,             0.52808,             0.65276,             0.39687,            0.034657,            0.010575,           0.0033207,            0.007543,            0.007543,            0.007543
                  72,            0.038462,            0.019376,           0.0021156,             0.72763,             0.56389,             0.65031,             0.39432,            0.034674,            0.010578,           0.0035825,           0.0074797,           0.0074797,           0.0074797
                  73,            0.038252,             0.01924,           0.0021875,             0.77013,             0.52805,             0.66099,             0.39857,            0.034601,            0.010565,           0.0032429,            0.007416,            0.007416,            0.007416
                  74,            0.038204,            0.019202,           0.0020255,             0.77856,              0.5386,              0.6655,             0.39831,            0.034492,            0.010492,           0.0036765,           0.0073518,           0.0073518,           0.0073518
                  75,            0.038266,            0.019357,           0.0021474,             0.77163,             0.56688,             0.70578,             0.41463,            0.034635,            0.010495,           0.0033364,           0.0072872,           0.0072872,           0.0072872
                  76,            0.038233,            0.019179,           0.0022144,             0.74015,             0.57937,             0.67492,             0.40605,            0.034367,            0.010543,           0.0033652,           0.0072221,           0.0072221,           0.0072221
                  77,            0.037986,            0.019237,           0.0020235,             0.76775,             0.52694,             0.66872,             0.40821,            0.034393,            0.010511,           0.0032391,           0.0071566,           0.0071566,           0.0071566
                  78,            0.037963,             0.01917,            0.001883,             0.78338,              0.5492,             0.68769,             0.43021,            0.034312,            0.010438,            0.003448,           0.0070906,           0.0070906,           0.0070906
                  79,            0.037737,             0.01919,           0.0020152,             0.77526,             0.53512,             0.67412,             0.41474,            0.034172,            0.010386,           0.0033341,           0.0070243,           0.0070243,           0.0070243
                  80,            0.037734,            0.019151,           0.0019042,             0.76233,             0.55657,             0.68473,             0.42088,            0.034109,            0.010417,           0.0034739,           0.0069576,           0.0069576,           0.0069576
                  81,            0.037544,            0.018906,           0.0019252,             0.77956,             0.55559,             0.68978,             0.42389,            0.034102,            0.010421,           0.0033283,           0.0068906,           0.0068906,           0.0068906
                  82,            0.037635,            0.018936,           0.0019764,             0.70722,             0.60546,             0.68267,             0.41718,             0.03398,            0.010382,           0.0034077,           0.0068232,           0.0068232,           0.0068232
                  83,            0.037578,            0.018801,            0.001868,             0.82016,             0.52828,              0.6667,             0.42154,            0.034004,            0.010409,           0.0032175,           0.0067555,           0.0067555,           0.0067555
                  84,            0.037324,            0.019213,           0.0020619,             0.81092,             0.54571,             0.68351,             0.42795,            0.033897,            0.010346,           0.0030138,           0.0066874,           0.0066874,           0.0066874
                  85,            0.036974,             0.01884,           0.0019945,             0.81729,             0.53263,              0.6831,             0.42569,             0.03413,            0.010315,           0.0029569,           0.0066191,           0.0066191,           0.0066191
                  86,            0.037435,            0.019052,            0.001984,             0.82802,             0.54588,              0.6994,             0.43052,            0.033908,            0.010289,           0.0030961,           0.0065505,           0.0065505,           0.0065505
                  87,            0.037153,            0.018927,           0.0017243,             0.81243,             0.54621,             0.68675,             0.42845,            0.033943,            0.010288,           0.0032158,           0.0064816,           0.0064816,           0.0064816
                  88,            0.036847,            0.019249,           0.0018412,             0.76841,             0.58739,             0.69304,             0.43271,            0.033701,            0.010278,           0.0032285,           0.0064125,           0.0064125,           0.0064125
                  89,            0.036601,            0.018868,           0.0018481,             0.78611,             0.55533,             0.70728,             0.43168,            0.033689,            0.010244,           0.0030706,           0.0063432,           0.0063432,           0.0063432
                  90,            0.036808,            0.018547,           0.0017691,             0.74872,             0.57015,             0.69632,              0.4347,            0.033697,            0.010232,           0.0029177,           0.0062737,           0.0062737,           0.0062737
                  91,             0.03695,            0.018372,           0.0018615,             0.83567,              0.5225,             0.70012,              0.4331,            0.033672,            0.010196,           0.0029435,            0.006204,            0.006204,            0.006204
                  92,            0.037348,            0.018821,           0.0018526,             0.76501,             0.58321,             0.69728,             0.42966,            0.033726,            0.010123,           0.0031158,           0.0061341,           0.0061341,           0.0061341
                  93,            0.036336,            0.018766,           0.0017269,             0.76338,             0.55845,             0.68732,             0.43293,            0.033582,            0.010174,           0.0031275,            0.006064,            0.006064,            0.006064
                  94,            0.036799,            0.018399,           0.0017965,             0.75621,             0.58459,             0.69844,             0.44116,            0.033465,            0.010132,            0.003216,           0.0059938,           0.0059938,           0.0059938
                  95,            0.036483,            0.018504,            0.001712,             0.80877,             0.54351,             0.70574,             0.43905,            0.033488,            0.010132,           0.0030283,           0.0059235,           0.0059235,           0.0059235
                  96,            0.036233,            0.018488,           0.0017816,             0.78825,              0.5783,             0.70745,             0.44038,            0.033421,            0.010143,           0.0028846,           0.0058531,           0.0058531,           0.0058531
                  97,            0.036401,            0.018447,           0.0017613,             0.77998,             0.56853,             0.69542,             0.43815,            0.033335,            0.010153,           0.0030109,           0.0057826,           0.0057826,           0.0057826
                  98,            0.036154,            0.018206,           0.0018261,             0.83462,             0.54643,             0.69998,              0.4454,            0.033324,            0.010157,            0.002945,            0.005712,            0.005712,            0.005712
                  99,            0.036129,             0.01834,            0.001727,             0.84322,             0.51713,             0.69698,             0.44256,            0.033283,            0.010108,           0.0029353,           0.0056413,           0.0056413,           0.0056413
                 100,            0.035965,            0.018477,           0.0016606,             0.74912,             0.58342,             0.69444,              0.4324,            0.033389,            0.010072,           0.0028967,           0.0055707,           0.0055707,           0.0055707
                 101,            0.036006,             0.01855,           0.0015743,             0.78792,             0.55676,             0.71082,             0.44062,            0.033311,            0.010015,            0.002835,              0.0055,              0.0055,              0.0055
                 102,            0.035919,            0.017936,           0.0014131,              0.7727,              0.5783,             0.70967,              0.4436,            0.033152,            0.010013,           0.0029187,           0.0054293,           0.0054293,           0.0054293
                 103,            0.035564,            0.018047,           0.0016566,             0.75037,             0.58941,             0.71466,             0.45116,            0.033115,            0.009976,           0.0028988,           0.0053587,           0.0053587,           0.0053587
                 104,            0.035932,            0.018193,            0.001777,             0.74593,             0.58271,              0.7093,             0.45107,            0.033106,           0.0099894,           0.0028588,            0.005288,            0.005288,            0.005288
                 105,            0.035651,            0.018179,           0.0015783,             0.75678,              0.6028,             0.70912,             0.44469,            0.033172,            0.010037,           0.0029164,           0.0052174,           0.0052174,           0.0052174
                 106,            0.035447,            0.018374,           0.0017198,             0.73169,             0.60968,             0.71494,             0.45049,            0.033148,            0.010026,           0.0030721,           0.0051469,           0.0051469,           0.0051469
                 107,            0.035451,            0.017863,           0.0017498,             0.77512,              0.5759,             0.71967,             0.45121,            0.033103,           0.0099837,           0.0031714,           0.0050765,           0.0050765,           0.0050765
                 108,            0.035182,            0.017983,           0.0015452,              0.7848,               0.589,             0.72688,             0.45375,            0.033087,           0.0099646,           0.0030502,           0.0050062,           0.0050062,           0.0050062
                 109,            0.034936,            0.018057,           0.0016925,             0.81667,             0.56261,             0.72958,             0.45638,            0.032907,           0.0099501,           0.0029996,            0.004936,            0.004936,            0.004936
                 110,            0.035437,            0.018246,           0.0017849,             0.81101,             0.56883,             0.72918,             0.46185,            0.032843,           0.0099453,            0.002884,           0.0048659,           0.0048659,           0.0048659
                 111,            0.035226,            0.018041,           0.0016148,             0.83515,              0.5724,             0.73064,             0.46366,            0.032921,           0.0099248,            0.002818,            0.004796,            0.004796,            0.004796
                 112,            0.035013,             0.01786,           0.0015748,             0.55706,             0.73231,              0.7266,             0.46203,            0.032889,           0.0099368,           0.0027729,           0.0047263,           0.0047263,           0.0047263
                 113,            0.035318,            0.017943,           0.0016007,             0.80523,             0.58936,             0.73052,             0.46302,            0.032816,           0.0099188,           0.0027039,           0.0046568,           0.0046568,           0.0046568
                 114,            0.034859,            0.017632,           0.0014703,              0.8132,             0.58471,             0.73441,             0.46029,            0.032725,           0.0099225,           0.0026938,           0.0045875,           0.0045875,           0.0045875
                 115,            0.034588,            0.017619,             0.00147,             0.56204,             0.73034,             0.73324,              0.4599,            0.032697,           0.0098869,           0.0026601,           0.0045184,           0.0045184,           0.0045184
                 116,            0.034795,            0.017768,           0.0015252,             0.56328,             0.71979,             0.72464,             0.46082,            0.032593,           0.0098666,           0.0026186,           0.0044495,           0.0044495,           0.0044495
                 117,            0.034553,            0.017754,           0.0015626,             0.57558,             0.72403,              0.7303,             0.46567,            0.032534,           0.0098484,           0.0026045,           0.0043809,           0.0043809,           0.0043809
                 118,            0.034611,            0.017977,           0.0015201,             0.58939,             0.72461,             0.73209,             0.46532,            0.032449,           0.0098307,           0.0026526,           0.0043126,           0.0043126,           0.0043126
                 119,            0.034336,            0.017642,           0.0014694,             0.60444,              0.7357,             0.72504,             0.45987,            0.032366,           0.0098211,           0.0026618,           0.0042445,           0.0042445,           0.0042445
                 120,            0.034596,             0.01773,           0.0015017,              0.5625,             0.76257,             0.72846,               0.468,            0.032304,           0.0098124,           0.0026614,           0.0041768,           0.0041768,           0.0041768
                 121,             0.03437,            0.017509,           0.0014164,             0.58887,             0.72083,             0.72751,             0.46693,             0.03223,           0.0098095,           0.0026462,           0.0041094,           0.0041094,           0.0041094
                 122,            0.034188,            0.017637,           0.0015664,             0.58438,             0.71908,             0.72475,             0.46417,            0.032251,           0.0098034,           0.0026546,           0.0040424,           0.0040424,           0.0040424
                 123,            0.034433,            0.017782,           0.0014733,             0.58995,             0.72016,             0.72849,             0.46504,            0.032221,           0.0097867,           0.0026303,           0.0039757,           0.0039757,           0.0039757
                 124,            0.034532,             0.01774,           0.0016738,             0.60119,              0.7128,              0.7309,             0.46851,            0.032213,           0.0097707,           0.0026269,           0.0039094,           0.0039094,           0.0039094
                 125,            0.033994,            0.017493,            0.001315,             0.60408,             0.71876,             0.73356,             0.46921,            0.032182,           0.0097511,           0.0026125,           0.0038434,           0.0038434,           0.0038434
                 126,            0.033975,             0.01761,           0.0014803,             0.60774,             0.71884,             0.73881,             0.47054,            0.032121,           0.0097364,           0.0026041,           0.0037779,           0.0037779,           0.0037779
                 127,            0.034141,            0.017473,           0.0013955,              0.5679,             0.76618,             0.74214,             0.47126,            0.032032,           0.0097239,           0.0026105,           0.0037128,           0.0037128,           0.0037128
                 128,            0.033667,            0.017706,           0.0012388,             0.57216,             0.76469,             0.74768,             0.47659,            0.032035,           0.0097209,           0.0026288,           0.0036482,           0.0036482,           0.0036482
                 129,            0.033509,            0.017572,           0.0013724,             0.56724,             0.77406,             0.74638,             0.47686,            0.032026,           0.0097175,           0.0026182,            0.003584,            0.003584,            0.003584
                 130,            0.033623,            0.017331,           0.0012604,             0.57543,             0.77677,             0.74686,             0.47699,            0.032001,            0.009704,            0.002624,           0.0035203,           0.0035203,           0.0035203
                 131,            0.033663,            0.017538,           0.0013528,             0.57363,             0.77832,             0.74754,             0.48024,            0.031978,           0.0096941,           0.0026273,            0.003457,            0.003457,            0.003457
                 132,            0.033619,            0.017308,           0.0013541,             0.58308,             0.76938,              0.7489,             0.47984,            0.031966,           0.0096735,           0.0026513,           0.0033943,           0.0033943,           0.0033943
                 133,            0.033718,            0.017175,           0.0014086,             0.59877,             0.75364,             0.74617,             0.47893,            0.031959,           0.0096591,            0.002676,           0.0033321,           0.0033321,           0.0033321
                 134,             0.03321,            0.017347,           0.0012413,             0.59367,             0.76767,             0.74693,             0.47724,            0.031968,           0.0096416,           0.0026821,           0.0032704,           0.0032704,           0.0032704
                 135,            0.032943,              0.0174,           0.0011917,             0.59429,             0.76975,              0.7476,             0.48061,            0.031957,           0.0096373,           0.0027054,           0.0032093,           0.0032093,           0.0032093
                 136,            0.033449,            0.017186,           0.0013708,             0.58547,             0.78311,             0.74775,             0.47866,            0.031917,           0.0096311,           0.0026829,           0.0031488,           0.0031488,           0.0031488
                 137,            0.033121,             0.01727,           0.0012189,              0.5868,              0.7824,             0.74637,             0.47629,              0.0319,           0.0096395,           0.0026974,           0.0030888,           0.0030888,           0.0030888
                 138,            0.032692,            0.016892,           0.0013551,             0.60331,              0.7711,             0.74453,             0.47387,            0.031888,           0.0096438,           0.0026761,           0.0030294,           0.0030294,           0.0030294
                 139,            0.033176,               0.017,           0.0014038,             0.61395,             0.75365,             0.74203,             0.47385,            0.031866,            0.009635,           0.0026879,           0.0029706,           0.0029706,           0.0029706
                 140,            0.032962,            0.017232,           0.0012852,             0.61172,              0.7587,             0.74449,             0.47437,            0.031846,           0.0096282,           0.0026764,           0.0029125,           0.0029125,           0.0029125
                 141,            0.032861,            0.017136,           0.0011767,             0.61274,             0.76062,             0.74439,             0.47624,            0.031829,           0.0096272,           0.0026504,            0.002855,            0.002855,            0.002855
                 142,            0.032872,            0.016997,           0.0012176,             0.61153,             0.76424,             0.74651,             0.47877,            0.031803,           0.0096199,           0.0026722,           0.0027981,           0.0027981,           0.0027981
                 143,            0.032799,            0.016949,           0.0011649,             0.62668,             0.76011,             0.74652,             0.47883,            0.031769,           0.0096076,           0.0026667,           0.0027419,           0.0027419,           0.0027419
                 144,            0.032581,            0.016874,           0.0011327,             0.63092,             0.76038,             0.74625,             0.47901,            0.031746,           0.0096062,            0.002652,           0.0026864,           0.0026864,           0.0026864
                 145,            0.032674,            0.016873,           0.0011641,             0.63962,             0.75969,              0.7436,             0.47997,            0.031729,           0.0096039,           0.0026113,           0.0026316,           0.0026316,           0.0026316
                 146,            0.032323,            0.016812,           0.0012609,             0.63558,             0.76032,             0.74417,             0.48119,            0.031717,           0.0096026,           0.0026098,           0.0025775,           0.0025775,           0.0025775
                 147,            0.032623,            0.016668,           0.0012266,             0.64221,             0.75901,             0.74219,             0.47891,            0.031703,           0.0095966,           0.0026073,           0.0025241,           0.0025241,           0.0025241
                 148,            0.032539,            0.016697,           0.0012836,             0.64071,             0.75914,             0.74286,             0.47957,             0.03167,           0.0095905,           0.0025848,           0.0024714,           0.0024714,           0.0024714
                 149,            0.032368,            0.017021,           0.0012586,             0.62523,             0.77557,             0.74274,             0.47981,            0.031645,           0.0095917,           0.0025588,           0.0024195,           0.0024195,           0.0024195
                 150,            0.032478,            0.016682,           0.0012112,             0.62748,             0.78108,             0.74226,             0.48007,            0.031628,           0.0095864,           0.0025464,           0.0023684,           0.0023684,           0.0023684
                 151,            0.032216,            0.016659,           0.0012454,             0.63692,               0.785,             0.74711,             0.48123,            0.031619,           0.0095835,           0.0025313,            0.002318,            0.002318,            0.002318
                 152,            0.032167,            0.016622,           0.0012063,             0.64081,             0.78373,              0.7482,             0.48226,            0.031617,           0.0095784,           0.0025298,           0.0022684,           0.0022684,           0.0022684
                 153,            0.032247,            0.016602,            0.001137,             0.64576,              0.7791,             0.75173,             0.48616,            0.031623,           0.0095688,           0.0025374,           0.0022196,           0.0022196,           0.0022196
                 154,             0.03211,            0.016592,            0.001111,             0.63823,             0.77731,             0.75096,             0.48711,            0.031618,           0.0095579,           0.0025321,           0.0021717,           0.0021717,           0.0021717
                 155,            0.031957,            0.016423,           0.0010812,             0.65028,             0.77617,             0.75477,             0.48654,            0.031607,           0.0095463,           0.0025337,           0.0021245,           0.0021245,           0.0021245
                 156,            0.031753,            0.016517,           0.0012165,             0.66639,             0.76506,             0.75152,             0.48654,            0.031599,           0.0095379,            0.002529,           0.0020782,           0.0020782,           0.0020782
                 157,            0.031702,            0.016876,           0.0012646,             0.66517,             0.75937,             0.75191,             0.48769,            0.031591,           0.0095307,           0.0025163,           0.0020327,           0.0020327,           0.0020327
