               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.042272,            0.017001,           0.0036758,             0.70365,              0.4983,             0.56649,             0.31217,            0.041281,           0.0085707,           0.0040002,           0.0087804,           0.0087804,           0.0087804
                  50,            0.042188,            0.017181,           0.0035822,             0.75282,             0.48997,             0.59016,             0.32466,            0.040528,           0.0084529,           0.0037376,           0.0087316,           0.0087316,           0.0087316
                  51,            0.041967,             0.01682,           0.0034026,             0.76778,             0.47822,             0.57255,             0.32692,            0.040645,           0.0085228,           0.0038917,            0.008682,            0.008682,            0.008682
                  52,            0.041677,            0.017242,            0.003455,             0.79502,             0.47711,              0.5697,             0.30946,            0.040486,           0.0085622,           0.0038389,           0.0086316,           0.0086316,           0.0086316
                  53,             0.04192,             0.01726,           0.0032365,              0.7333,             0.48778,             0.56447,             0.31566,            0.040077,           0.0085338,           0.0036454,           0.0085805,           0.0085805,           0.0085805
                  54,            0.041129,             0.01688,           0.0032043,             0.81608,             0.48456,             0.60142,             0.34202,            0.039901,           0.0084032,           0.0035307,           0.0085286,           0.0085286,           0.0085286
                  55,            0.041731,            0.017186,           0.0034811,             0.80102,             0.49783,              0.5919,             0.32277,             0.03945,           0.0084537,           0.0037432,           0.0084759,           0.0084759,           0.0084759
                  56,            0.041513,            0.017105,           0.0033572,             0.79656,             0.48998,             0.58178,             0.33122,            0.039572,           0.0084942,           0.0037134,           0.0084225,           0.0084225,           0.0084225
                  57,            0.041233,            0.017251,           0.0034743,              0.7385,             0.51144,             0.59499,             0.33832,            0.039427,            0.008428,           0.0038672,           0.0083684,           0.0083684,           0.0083684
                  58,            0.041605,             0.01723,           0.0033235,             0.76734,             0.52102,             0.58653,             0.34254,            0.039346,            0.008379,           0.0035746,           0.0083136,           0.0083136,           0.0083136
                  59,            0.041042,            0.016904,           0.0033129,             0.74456,             0.49488,              0.5854,             0.33534,            0.039208,           0.0084264,           0.0035943,           0.0082581,           0.0082581,           0.0082581
                  60,            0.040944,            0.016883,           0.0032353,             0.78709,             0.49184,             0.58583,             0.33361,            0.039035,            0.008329,            0.003555,           0.0082019,           0.0082019,           0.0082019
                  61,            0.041214,            0.016639,           0.0033143,             0.83093,             0.48189,             0.60085,             0.34128,            0.038951,           0.0083315,           0.0034784,            0.008145,            0.008145,            0.008145
                  62,            0.041095,            0.016881,           0.0031734,             0.80306,             0.51296,             0.63252,             0.36529,            0.039111,            0.008309,            0.003422,           0.0080875,           0.0080875,           0.0080875
                  63,            0.040598,            0.016987,           0.0030043,             0.71526,             0.54035,             0.60861,             0.35041,            0.038863,           0.0082998,            0.003632,           0.0080294,           0.0080294,           0.0080294
                  64,            0.040657,             0.01671,           0.0033424,             0.77355,             0.51944,             0.60939,             0.36166,            0.038958,           0.0082867,           0.0036634,           0.0079706,           0.0079706,           0.0079706
                  65,            0.040547,            0.016859,           0.0029743,             0.79319,             0.51464,             0.64713,             0.37016,             0.03852,           0.0083452,           0.0034531,           0.0079112,           0.0079112,           0.0079112
                  66,            0.040601,            0.016631,           0.0031285,             0.77538,             0.51821,             0.63321,             0.36601,             0.03896,           0.0082419,           0.0034496,           0.0078512,           0.0078512,           0.0078512
                  67,            0.040433,            0.016485,           0.0030725,              0.7303,             0.55393,             0.61602,             0.35422,            0.038496,            0.008215,           0.0035872,           0.0077907,           0.0077907,           0.0077907
                  68,            0.040352,            0.016472,           0.0031332,             0.73777,             0.53159,             0.66626,             0.38526,             0.03839,           0.0081586,           0.0032768,           0.0077296,           0.0077296,           0.0077296
                  69,            0.040617,            0.016386,           0.0031321,             0.78676,             0.50173,             0.63896,             0.36529,            0.038627,           0.0081998,           0.0034053,           0.0076679,           0.0076679,           0.0076679
                  70,            0.040448,            0.016814,           0.0030588,             0.81379,             0.47819,             0.63787,             0.38098,            0.038913,           0.0083266,           0.0033461,           0.0076057,           0.0076057,           0.0076057
                  71,            0.039936,            0.016207,           0.0029123,             0.73567,             0.56825,             0.63275,             0.36814,            0.038584,           0.0082318,           0.0033634,            0.007543,            0.007543,            0.007543
                  72,            0.040019,            0.016645,           0.0029771,             0.74527,              0.5495,             0.66447,             0.39639,            0.038329,           0.0081091,           0.0033437,           0.0074797,           0.0074797,           0.0074797
                  73,            0.040054,            0.016388,           0.0028045,              0.8608,             0.50113,             0.66502,             0.38989,            0.038603,           0.0080818,           0.0033038,            0.007416,            0.007416,            0.007416
                  74,            0.039744,            0.016263,           0.0029355,             0.78873,             0.53405,                0.67,             0.38924,            0.038293,           0.0081405,           0.0031815,           0.0073518,           0.0073518,           0.0073518
                  75,             0.03993,             0.01642,           0.0029255,             0.80744,              0.5631,             0.70689,             0.40644,            0.037689,           0.0080542,            0.003096,           0.0072872,           0.0072872,           0.0072872
                  76,            0.039534,             0.01627,            0.003054,              0.8469,             0.53527,             0.69346,             0.38816,            0.038073,           0.0080189,           0.0031337,           0.0072221,           0.0072221,           0.0072221
                  77,            0.039557,            0.016378,           0.0027928,             0.80182,             0.53706,             0.69686,             0.40254,            0.037712,           0.0080346,           0.0031516,           0.0071566,           0.0071566,           0.0071566
                  78,            0.039305,            0.016291,           0.0027104,             0.79552,             0.53061,             0.68294,             0.40154,            0.037847,           0.0080454,           0.0032087,           0.0070906,           0.0070906,           0.0070906
                  79,            0.039379,            0.016283,           0.0028013,             0.85813,             0.50229,              0.6864,             0.41378,            0.037558,           0.0080341,           0.0031322,           0.0070243,           0.0070243,           0.0070243
                  80,            0.039521,            0.016423,           0.0027878,               0.798,             0.55221,             0.69253,             0.42099,            0.037378,           0.0080026,           0.0032498,           0.0069576,           0.0069576,           0.0069576
                  81,            0.039184,            0.016114,           0.0026204,             0.82451,             0.54037,             0.69174,               0.419,            0.037516,            0.008024,           0.0031982,           0.0068906,           0.0068906,           0.0068906
                  82,            0.039444,            0.016013,             0.00264,             0.79109,             0.55163,             0.69882,             0.41817,            0.037522,           0.0079933,           0.0030946,           0.0068232,           0.0068232,           0.0068232
                  83,            0.039166,            0.016014,           0.0027694,             0.86935,             0.52538,             0.72824,             0.42892,            0.037323,           0.0079877,           0.0029304,           0.0067555,           0.0067555,           0.0067555
                  84,            0.039148,            0.016334,           0.0026383,              0.7934,             0.55448,             0.71765,             0.42911,            0.037265,           0.0080071,           0.0029371,           0.0066874,           0.0066874,           0.0066874
                  85,            0.038693,            0.016086,           0.0027614,             0.85481,             0.53424,             0.70773,             0.42119,            0.037222,           0.0079556,           0.0031102,           0.0066191,           0.0066191,           0.0066191
                  86,             0.03893,            0.016254,            0.002683,             0.84187,             0.52442,             0.69723,             0.42186,            0.037097,           0.0079254,           0.0029612,           0.0065505,           0.0065505,           0.0065505
                  87,            0.039073,              0.0161,           0.0026845,             0.74238,             0.57148,             0.70809,              0.4283,             0.03721,           0.0079745,           0.0030817,           0.0064816,           0.0064816,           0.0064816
                  88,            0.038758,            0.016332,           0.0024997,             0.80675,             0.52808,              0.7137,             0.42811,            0.037348,           0.0079138,            0.003157,           0.0064125,           0.0064125,           0.0064125
                  89,            0.038222,            0.016056,           0.0024052,             0.76663,             0.54561,             0.71205,             0.42458,            0.037209,           0.0079516,           0.0030078,           0.0063432,           0.0063432,           0.0063432
                  90,             0.03821,            0.015802,           0.0023696,             0.84025,             0.52709,             0.71302,             0.42708,            0.036893,           0.0079293,           0.0027664,           0.0062737,           0.0062737,           0.0062737
                  91,            0.038498,              0.0157,           0.0025952,             0.82062,             0.52615,             0.71678,             0.42097,            0.037002,           0.0078877,           0.0027848,            0.006204,            0.006204,            0.006204
                  92,             0.03869,            0.015909,           0.0022193,             0.86927,             0.52599,             0.73016,             0.44177,            0.036774,           0.0078239,           0.0027413,           0.0061341,           0.0061341,           0.0061341
                  93,               0.038,            0.016002,           0.0024311,             0.84798,             0.52474,             0.71887,              0.4403,             0.03691,           0.0078335,           0.0027675,            0.006064,            0.006064,            0.006064
                  94,            0.038216,            0.015655,           0.0022753,             0.84765,             0.52818,             0.72777,             0.44591,            0.036793,           0.0078358,           0.0028891,           0.0059938,           0.0059938,           0.0059938
                  95,            0.038064,            0.015716,           0.0024364,             0.81682,             0.54066,              0.7197,             0.44483,             0.03654,           0.0078148,           0.0029484,           0.0059235,           0.0059235,           0.0059235
                  96,            0.037783,            0.015749,           0.0023124,             0.80478,             0.56145,             0.71721,             0.44041,            0.036635,           0.0077993,           0.0029044,           0.0058531,           0.0058531,           0.0058531
                  97,            0.037978,            0.015725,           0.0024977,             0.85762,             0.53746,             0.72228,             0.43926,             0.03652,           0.0078179,           0.0028615,           0.0057826,           0.0057826,           0.0057826
                  98,              0.0379,            0.015536,           0.0026224,             0.85483,             0.53848,              0.7228,             0.43106,            0.036601,           0.0078273,           0.0028554,            0.005712,            0.005712,            0.005712
                  99,            0.037809,            0.015622,           0.0022296,             0.83721,              0.5466,             0.73152,             0.43838,            0.036513,            0.007783,           0.0028432,           0.0056413,           0.0056413,           0.0056413
                 100,            0.037745,            0.015674,           0.0021478,             0.84834,             0.53658,             0.72638,             0.44066,            0.036432,           0.0077779,           0.0028216,           0.0055707,           0.0055707,           0.0055707
                 101,            0.037623,            0.015686,           0.0021535,             0.82421,             0.52966,             0.72352,             0.44601,             0.03635,           0.0077757,           0.0027656,              0.0055,              0.0055,              0.0055
                 102,            0.037519,            0.015429,            0.002127,             0.78654,             0.54614,             0.72266,             0.44174,             0.03628,           0.0077689,           0.0027222,           0.0054293,           0.0054293,           0.0054293
                 103,             0.03719,            0.015443,           0.0019973,             0.83558,             0.50608,             0.72771,             0.44906,            0.036135,           0.0077315,           0.0027169,           0.0053587,           0.0053587,           0.0053587
                 104,            0.037639,            0.015541,           0.0024222,             0.84975,              0.5116,             0.73618,              0.4552,            0.036166,           0.0077195,           0.0026818,            0.005288,            0.005288,            0.005288
                 105,            0.037159,            0.015537,           0.0022487,             0.88474,             0.50693,             0.73687,             0.45764,            0.036074,           0.0077267,           0.0026769,           0.0052174,           0.0052174,           0.0052174
                 106,            0.037308,            0.015728,           0.0022604,             0.81963,             0.53047,             0.73389,             0.45438,            0.036038,            0.007718,           0.0026315,           0.0051469,           0.0051469,           0.0051469
                 107,            0.036959,            0.015326,           0.0022611,              0.8285,             0.52801,             0.73673,             0.45424,            0.035956,           0.0077021,           0.0026113,           0.0050765,           0.0050765,           0.0050765
